,cid,label,left,right,top,bottom,width,height,score
0,2,car,827,1016,484,582,189,98,0.95167637
0,2,car,826,1015,485,583,189,98,0.9402909
1,2,car,827,1016,484,582,189,98,0.95167637
0,2,car,838,1010,483,583,172,100,0.9490084
1,2,car,826,1015,485,583,189,98,0.9402909
2,2,car,827,1016,484,582,189,98,0.95167637
0,2,car,584,729,496,595,145,99,0.9429614
1,2,car,838,1010,483,583,172,100,0.9490084
2,2,car,826,1015,485,583,189,98,0.9402909
3,2,car,827,1016,484,582,189,98,0.95167637
0,2,car,585,728,495,595,143,100,0.9277849
1,2,car,584,729,496,595,145,99,0.9429614
2,2,car,838,1010,483,583,172,100,0.9490084
3,2,car,826,1015,485,583,189,98,0.9402909
4,2,car,827,1016,484,582,189,98,0.95167637
0,2,car,582,730,496,595,148,99,0.9280863
1,2,car,585,728,495,595,143,100,0.9277849
2,2,car,584,729,496,595,145,99,0.9429614
3,2,car,838,1010,483,583,172,100,0.9490084
4,2,car,826,1015,485,583,189,98,0.9402909
5,2,car,827,1016,484,582,189,98,0.95167637
0,2,car,589,719,503,594,130,91,0.92390007
1,2,car,582,730,496,595,148,99,0.9280863
2,2,car,585,728,495,595,143,100,0.9277849
3,2,car,584,729,496,595,145,99,0.9429614
4,2,car,838,1010,483,583,172,100,0.9490084
5,2,car,826,1015,485,583,189,98,0.9402909
6,2,car,827,1016,484,582,189,98,0.95167637
0,2,car,581,730,496,594,149,98,0.90474033
1,2,car,589,719,503,594,130,91,0.92390007
2,2,car,582,730,496,595,148,99,0.9280863
3,2,car,585,728,495,595,143,100,0.9277849
4,2,car,584,729,496,595,145,99,0.9429614
5,2,car,838,1010,483,583,172,100,0.9490084
6,2,car,826,1015,485,583,189,98,0.9402909
7,2,car,827,1016,484,582,189,98,0.95167637
0,2,car,585,728,495,596,143,101,0.92395955
1,2,car,581,730,496,594,149,98,0.90474033
2,2,car,589,719,503,594,130,91,0.92390007
3,2,car,582,730,496,595,148,99,0.9280863
4,2,car,585,728,495,595,143,100,0.9277849
5,2,car,584,729,496,595,145,99,0.9429614
6,2,car,838,1010,483,583,172,100,0.9490084
7,2,car,826,1015,485,583,189,98,0.9402909
8,2,car,827,1016,484,582,189,98,0.95167637
0,2,car,581,732,496,595,151,99,0.91068786
1,2,car,585,728,495,596,143,101,0.92395955
2,2,car,581,730,496,594,149,98,0.90474033
3,2,car,589,719,503,594,130,91,0.92390007
4,2,car,582,730,496,595,148,99,0.9280863
5,2,car,585,728,495,595,143,100,0.9277849
6,2,car,584,729,496,595,145,99,0.9429614
7,2,car,838,1010,483,583,172,100,0.9490084
8,2,car,826,1015,485,583,189,98,0.9402909
9,2,car,827,1016,484,582,189,98,0.95167637
0,2,car,585,728,495,595,143,100,0.9322548
1,2,car,581,732,496,595,151,99,0.91068786
2,2,car,585,728,495,596,143,101,0.92395955
3,2,car,581,730,496,594,149,98,0.90474033
4,2,car,589,719,503,594,130,91,0.92390007
5,2,car,582,730,496,595,148,99,0.9280863
6,2,car,585,728,495,595,143,100,0.9277849
7,2,car,584,729,496,595,145,99,0.9429614
8,2,car,838,1010,483,583,172,100,0.9490084
9,2,car,826,1015,485,583,189,98,0.9402909
10,2,car,827,1016,484,582,189,98,0.95167637
0,2,car,582,729,495,594,147,99,0.93139017
1,2,car,585,728,495,595,143,100,0.9322548
2,2,car,581,732,496,595,151,99,0.91068786
3,2,car,585,728,495,596,143,101,0.92395955
4,2,car,581,730,496,594,149,98,0.90474033
5,2,car,589,719,503,594,130,91,0.92390007
6,2,car,582,730,496,595,148,99,0.9280863
7,2,car,585,728,495,595,143,100,0.9277849
8,2,car,584,729,496,595,145,99,0.9429614
9,2,car,838,1010,483,583,172,100,0.9490084
10,2,car,826,1015,485,583,189,98,0.9402909
