,cid,label,left,right,top,bottom,width,height,score
0,2,car,981,1143,517,571,162,54,0.9544777
0,2,car,982,1141,519,572,159,53,0.9676186
1,2,car,981,1143,517,571,162,54,0.9544777
0,2,car,981,1143,517,571,162,54,0.95190257
1,2,car,982,1141,519,572,159,53,0.9676186
2,2,car,981,1143,517,571,162,54,0.9544777
0,2,car,974,1175,505,572,201,67,0.98033965
1,2,car,981,1143,517,571,162,54,0.95190257
2,2,car,982,1141,519,572,159,53,0.9676186
3,2,car,981,1143,517,571,162,54,0.9544777
0,2,car,975,1174,505,572,199,67,0.9788844
1,2,car,974,1175,505,572,201,67,0.98033965
2,2,car,981,1143,517,571,162,54,0.95190257
3,2,car,982,1141,519,572,159,53,0.9676186
4,2,car,981,1143,517,571,162,54,0.9544777
0,2,car,974,1174,504,572,200,68,0.9811163
1,2,car,975,1174,505,572,199,67,0.9788844
2,2,car,974,1175,505,572,201,67,0.98033965
3,2,car,981,1143,517,571,162,54,0.95190257
4,2,car,982,1141,519,572,159,53,0.9676186
5,2,car,981,1143,517,571,162,54,0.9544777
0,2,car,974,1177,509,574,203,65,0.9789175
1,2,car,974,1174,504,572,200,68,0.9811163
2,2,car,975,1174,505,572,199,67,0.9788844
3,2,car,974,1175,505,572,201,67,0.98033965
4,2,car,981,1143,517,571,162,54,0.95190257
5,2,car,982,1141,519,572,159,53,0.9676186
6,2,car,981,1143,517,571,162,54,0.9544777
0,2,car,974,1174,505,572,200,67,0.97751015
1,2,car,974,1177,509,574,203,65,0.9789175
2,2,car,974,1174,504,572,200,68,0.9811163
3,2,car,975,1174,505,572,199,67,0.9788844
4,2,car,974,1175,505,572,201,67,0.98033965
5,2,car,981,1143,517,571,162,54,0.95190257
6,2,car,982,1141,519,572,159,53,0.9676186
7,2,car,981,1143,517,571,162,54,0.9544777
0,2,car,973,1176,508,574,203,66,0.9776585
1,2,car,974,1174,505,572,200,67,0.97751015
2,2,car,974,1177,509,574,203,65,0.9789175
3,2,car,974,1174,504,572,200,68,0.9811163
4,2,car,975,1174,505,572,199,67,0.9788844
5,2,car,974,1175,505,572,201,67,0.98033965
6,2,car,981,1143,517,571,162,54,0.95190257
7,2,car,982,1141,519,572,159,53,0.9676186
8,2,car,981,1143,517,571,162,54,0.9544777
0,2,car,974,1175,505,572,201,67,0.9806721
1,2,car,973,1176,508,574,203,66,0.9776585
2,2,car,974,1174,505,572,200,67,0.97751015
3,2,car,974,1177,509,574,203,65,0.9789175
4,2,car,974,1174,504,572,200,68,0.9811163
5,2,car,975,1174,505,572,199,67,0.9788844
6,2,car,974,1175,505,572,201,67,0.98033965
7,2,car,981,1143,517,571,162,54,0.95190257
8,2,car,982,1141,519,572,159,53,0.9676186
9,2,car,981,1143,517,571,162,54,0.9544777
0,2,car,973,1177,509,574,204,65,0.9770351
1,2,car,974,1175,505,572,201,67,0.9806721
2,2,car,973,1176,508,574,203,66,0.9776585
3,2,car,974,1174,505,572,200,67,0.97751015
4,2,car,974,1177,509,574,203,65,0.9789175
5,2,car,974,1174,504,572,200,68,0.9811163
6,2,car,975,1174,505,572,199,67,0.9788844
7,2,car,974,1175,505,572,201,67,0.98033965
8,2,car,981,1143,517,571,162,54,0.95190257
9,2,car,982,1141,519,572,159,53,0.9676186
10,2,car,981,1143,517,571,162,54,0.9544777
0,2,car,974,1177,509,574,203,65,0.979556
1,2,car,973,1177,509,574,204,65,0.9770351
