,cid,label,left,right,top,bottom,width,height,score
0,2,car,477,662,493,621,185,128,0.9849169
0,2,car,478,660,493,621,182,128,0.98459685
1,2,car,477,662,493,621,185,128,0.9849169
0,2,car,477,661,492,622,184,130,0.9799847
1,2,car,478,660,493,621,182,128,0.98459685
2,2,car,477,662,493,621,185,128,0.9849169
0,2,car,478,660,493,621,182,128,0.98522556
1,2,car,477,661,492,622,184,130,0.9799847
2,2,car,478,660,493,621,182,128,0.98459685
3,2,car,477,662,493,621,185,128,0.9849169
0,2,car,478,661,493,622,183,129,0.98404586
1,2,car,478,660,493,621,182,128,0.98522556
2,2,car,477,661,492,622,184,130,0.9799847
3,2,car,478,660,493,621,182,128,0.98459685
4,2,car,477,662,493,621,185,128,0.9849169
0,2,car,478,662,493,622,184,129,0.98011094
1,2,car,478,661,493,622,183,129,0.98404586
2,2,car,478,660,493,621,182,128,0.98522556
3,2,car,477,661,492,622,184,130,0.9799847
4,2,car,478,660,493,621,182,128,0.98459685
5,2,car,477,662,493,621,185,128,0.9849169
0,2,car,478,661,493,622,183,129,0.97546303
1,2,car,478,662,493,622,184,129,0.98011094
2,2,car,478,661,493,622,183,129,0.98404586
3,2,car,478,660,493,621,182,128,0.98522556
4,2,car,477,661,492,622,184,130,0.9799847
5,2,car,478,660,493,621,182,128,0.98459685
6,2,car,477,662,493,621,185,128,0.9849169
0,2,car,476,660,492,622,184,130,0.9806618
1,2,car,478,661,493,622,183,129,0.97546303
2,2,car,478,662,493,622,184,129,0.98011094
3,2,car,478,661,493,622,183,129,0.98404586
4,2,car,478,660,493,621,182,128,0.98522556
5,2,car,477,661,492,622,184,130,0.9799847
6,2,car,478,660,493,621,182,128,0.98459685
7,2,car,477,662,493,621,185,128,0.9849169
0,2,car,478,661,492,622,183,130,0.983254
1,2,car,476,660,492,622,184,130,0.9806618
2,2,car,478,661,493,622,183,129,0.97546303
3,2,car,478,662,493,622,184,129,0.98011094
4,2,car,478,661,493,622,183,129,0.98404586
5,2,car,478,660,493,621,182,128,0.98522556
6,2,car,477,661,492,622,184,130,0.9799847
7,2,car,478,660,493,621,182,128,0.98459685
8,2,car,477,662,493,621,185,128,0.9849169
0,2,car,478,660,493,622,182,129,0.98280525
1,2,car,478,661,492,622,183,130,0.983254
2,2,car,476,660,492,622,184,130,0.9806618
3,2,car,478,661,493,622,183,129,0.97546303
4,2,car,478,662,493,622,184,129,0.98011094
5,2,car,478,661,493,622,183,129,0.98404586
6,2,car,478,660,493,621,182,128,0.98522556
7,2,car,477,661,492,622,184,130,0.9799847
8,2,car,478,660,493,621,182,128,0.98459685
9,2,car,477,662,493,621,185,128,0.9849169
0,2,car,478,662,493,622,184,129,0.98155665
1,2,car,478,660,493,622,182,129,0.98280525
2,2,car,478,661,492,622,183,130,0.983254
3,2,car,476,660,492,622,184,130,0.9806618
4,2,car,478,661,493,622,183,129,0.97546303
5,2,car,478,662,493,622,184,129,0.98011094
6,2,car,478,661,493,622,183,129,0.98404586
7,2,car,478,660,493,621,182,128,0.98522556
8,2,car,477,661,492,622,184,130,0.9799847
9,2,car,478,660,493,621,182,128,0.98459685
10,2,car,477,662,493,621,185,128,0.9849169
0,2,car,477,659,493,622,182,129,0.9743257
1,2,car,478,662,493,622,184,129,0.98155665
2,2,car,478,660,493,622,182,129,0.98280525
3,2,car,478,661,492,622,183,130,0.983254
4,2,car,476,660,492,622,184,130,0.9806618
5,2,car,478,661,493,622,183,129,0.97546303
6,2,car,478,662,493,622,184,129,0.98011094
7,2,car,478,661,493,622,183,129,0.98404586
8,2,car,478,660,493,621,182,128,0.98522556
9,2,car,477,661,492,622,184,130,0.9799847
10,2,car,478,660,493,621,182,128,0.98459685
11,2,car,477,662,493,621,185,128,0.9849169
0,2,car,477,658,491,621,181,130,0.9765635
1,2,car,477,659,493,622,182,129,0.9743257
2,2,car,478,662,493,622,184,129,0.98155665
3,2,car,478,660,493,622,182,129,0.98280525
4,2,car,478,661,492,622,183,130,0.983254
5,2,car,476,660,492,622,184,130,0.9806618
6,2,car,478,661,493,622,183,129,0.97546303
7,2,car,478,662,493,622,184,129,0.98011094
8,2,car,478,661,493,622,183,129,0.98404586
9,2,car,478,660,493,621,182,128,0.98522556
10,2,car,477,661,492,622,184,130,0.9799847
11,2,car,478,660,493,621,182,128,0.98459685
12,2,car,477,662,493,621,185,128,0.9849169
0,2,car,478,661,492,621,183,129,0.9757973
1,2,car,477,658,491,621,181,130,0.9765635
2,2,car,477,659,493,622,182,129,0.9743257
3,2,car,478,662,493,622,184,129,0.98155665
4,2,car,478,660,493,622,182,129,0.98280525
5,2,car,478,661,492,622,183,130,0.983254
6,2,car,476,660,492,622,184,130,0.9806618
7,2,car,478,661,493,622,183,129,0.97546303
8,2,car,478,662,493,622,184,129,0.98011094
9,2,car,478,661,493,622,183,129,0.98404586
10,2,car,478,660,493,621,182,128,0.98522556
11,2,car,477,661,492,622,184,130,0.9799847
12,2,car,478,660,493,621,182,128,0.98459685
13,2,car,477,662,493,621,185,128,0.9849169
0,2,car,477,662,491,621,185,130,0.9801801
1,2,car,478,661,492,621,183,129,0.9757973
2,2,car,477,658,491,621,181,130,0.9765635
3,2,car,477,659,493,622,182,129,0.9743257
4,2,car,478,662,493,622,184,129,0.98155665
5,2,car,478,660,493,622,182,129,0.98280525
6,2,car,478,661,492,622,183,130,0.983254
7,2,car,476,660,492,622,184,130,0.9806618
8,2,car,478,661,493,622,183,129,0.97546303
9,2,car,478,662,493,622,184,129,0.98011094
10,2,car,478,661,493,622,183,129,0.98404586
11,2,car,478,660,493,621,182,128,0.98522556
12,2,car,477,661,492,622,184,130,0.9799847
13,2,car,478,660,493,621,182,128,0.98459685
14,2,car,477,662,493,621,185,128,0.9849169
0,2,car,477,659,492,620,182,128,0.97609454
1,2,car,477,662,491,621,185,130,0.9801801
2,2,car,478,661,492,621,183,129,0.9757973
3,2,car,477,658,491,621,181,130,0.9765635
4,2,car,477,659,493,622,182,129,0.9743257
5,2,car,478,662,493,622,184,129,0.98155665
6,2,car,478,660,493,622,182,129,0.98280525
7,2,car,478,661,492,622,183,130,0.983254
8,2,car,476,660,492,622,184,130,0.9806618
9,2,car,478,661,493,622,183,129,0.97546303
10,2,car,478,662,493,622,184,129,0.98011094
11,2,car,478,661,493,622,183,129,0.98404586
12,2,car,478,660,493,621,182,128,0.98522556
13,2,car,477,661,492,622,184,130,0.9799847
14,2,car,478,660,493,621,182,128,0.98459685
15,2,car,477,662,493,621,185,128,0.9849169
0,2,car,477,660,493,622,183,129,0.9771257
1,2,car,477,659,492,620,182,128,0.97609454
2,2,car,477,662,491,621,185,130,0.9801801
3,2,car,478,661,492,621,183,129,0.9757973
4,2,car,477,658,491,621,181,130,0.9765635
5,2,car,477,659,493,622,182,129,0.9743257
6,2,car,478,662,493,622,184,129,0.98155665
7,2,car,478,660,493,622,182,129,0.98280525
8,2,car,478,661,492,622,183,130,0.983254
9,2,car,476,660,492,622,184,130,0.9806618
10,2,car,478,661,493,622,183,129,0.97546303
11,2,car,478,662,493,622,184,129,0.98011094
12,2,car,478,661,493,622,183,129,0.98404586
13,2,car,478,660,493,621,182,128,0.98522556
14,2,car,477,661,492,622,184,130,0.9799847
15,2,car,478,660,493,621,182,128,0.98459685
16,2,car,477,662,493,621,185,128,0.9849169
0,2,car,478,663,492,621,185,129,0.98262453
1,2,car,477,660,493,622,183,129,0.9771257
2,2,car,477,659,492,620,182,128,0.97609454
3,2,car,477,662,491,621,185,130,0.9801801
4,2,car,478,661,492,621,183,129,0.9757973
5,2,car,477,658,491,621,181,130,0.9765635
6,2,car,477,659,493,622,182,129,0.9743257
7,2,car,478,662,493,622,184,129,0.98155665
8,2,car,478,660,493,622,182,129,0.98280525
9,2,car,478,661,492,622,183,130,0.983254
10,2,car,476,660,492,622,184,130,0.9806618
11,2,car,478,661,493,622,183,129,0.97546303
12,2,car,478,662,493,622,184,129,0.98011094
13,2,car,478,661,493,622,183,129,0.98404586
14,2,car,478,660,493,621,182,128,0.98522556
15,2,car,477,661,492,622,184,130,0.9799847
16,2,car,478,660,493,621,182,128,0.98459685
17,2,car,477,662,493,621,185,128,0.9849169
0,2,car,477,661,493,622,184,129,0.97906345
1,2,car,478,663,492,621,185,129,0.98262453
2,2,car,477,660,493,622,183,129,0.9771257
3,2,car,477,659,492,620,182,128,0.97609454
4,2,car,477,662,491,621,185,130,0.9801801
5,2,car,478,661,492,621,183,129,0.9757973
6,2,car,477,658,491,621,181,130,0.9765635
7,2,car,477,659,493,622,182,129,0.9743257
8,2,car,478,662,493,622,184,129,0.98155665
9,2,car,478,660,493,622,182,129,0.98280525
10,2,car,478,661,492,622,183,130,0.983254
11,2,car,476,660,492,622,184,130,0.9806618
12,2,car,478,661,493,622,183,129,0.97546303
13,2,car,478,662,493,622,184,129,0.98011094
14,2,car,478,661,493,622,183,129,0.98404586
15,2,car,478,660,493,621,182,128,0.98522556
16,2,car,477,661,492,622,184,130,0.9799847
17,2,car,478,660,493,621,182,128,0.98459685
18,2,car,477,662,493,621,185,128,0.9849169
0,2,car,478,660,492,621,182,129,0.97150457
1,2,car,477,661,493,622,184,129,0.97906345
2,2,car,478,663,492,621,185,129,0.98262453
3,2,car,477,660,493,622,183,129,0.9771257
4,2,car,477,659,492,620,182,128,0.97609454
5,2,car,477,662,491,621,185,130,0.9801801
6,2,car,478,661,492,621,183,129,0.9757973
7,2,car,477,658,491,621,181,130,0.9765635
8,2,car,477,659,493,622,182,129,0.9743257
9,2,car,478,662,493,622,184,129,0.98155665
10,2,car,478,660,493,622,182,129,0.98280525
11,2,car,478,661,492,622,183,130,0.983254
12,2,car,476,660,492,622,184,130,0.9806618
13,2,car,478,661,493,622,183,129,0.97546303
14,2,car,478,662,493,622,184,129,0.98011094
15,2,car,478,661,493,622,183,129,0.98404586
16,2,car,478,660,493,621,182,128,0.98522556
17,2,car,477,661,492,622,184,130,0.9799847
18,2,car,478,660,493,621,182,128,0.98459685
19,2,car,477,662,493,621,185,128,0.9849169
0,2,car,477,659,493,621,182,128,0.9821501
1,2,car,478,660,492,621,182,129,0.97150457
2,2,car,477,661,493,622,184,129,0.97906345
3,2,car,478,663,492,621,185,129,0.98262453
4,2,car,477,660,493,622,183,129,0.9771257
