,cid,label,left,right,top,bottom,width,height,score
0,2,car,747,871,529,599,124,70,0.79206383
0,2,car,746,870,530,599,124,69,0.7115144
1,2,car,747,871,529,599,124,70,0.79206383
0,2,car,746,871,529,599,125,70,0.6892258
1,2,car,746,870,530,599,124,69,0.7115144
2,2,car,747,871,529,599,124,70,0.79206383
0,2,car,1027,1191,504,572,164,68,0.90942925
1,2,car,746,871,529,599,125,70,0.6892258
2,2,car,746,870,530,599,124,69,0.7115144
3,2,car,747,871,529,599,124,70,0.79206383
0,2,car,1028,1192,504,571,164,67,0.89510417
1,2,car,1027,1191,504,572,164,68,0.90942925
2,2,car,746,871,529,599,125,70,0.6892258
3,2,car,746,870,530,599,124,69,0.7115144
4,2,car,747,871,529,599,124,70,0.79206383
0,2,car,1028,1191,505,572,163,67,0.92077875
1,2,car,1028,1192,504,571,164,67,0.89510417
2,2,car,1027,1191,504,572,164,68,0.90942925
3,2,car,746,871,529,599,125,70,0.6892258
4,2,car,746,870,530,599,124,69,0.7115144
5,2,car,747,871,529,599,124,70,0.79206383
0,2,car,1028,1191,505,572,163,67,0.90651023
1,2,car,1028,1191,505,572,163,67,0.92077875
2,2,car,1028,1192,504,571,164,67,0.89510417
3,2,car,1027,1191,504,572,164,68,0.90942925
4,2,car,746,871,529,599,125,70,0.6892258
5,2,car,746,870,530,599,124,69,0.7115144
6,2,car,747,871,529,599,124,70,0.79206383
0,2,car,1030,1190,505,572,160,67,0.91986847
1,2,car,1028,1191,505,572,163,67,0.90651023
2,2,car,1028,1191,505,572,163,67,0.92077875
3,2,car,1028,1192,504,571,164,67,0.89510417
4,2,car,1027,1191,504,572,164,68,0.90942925
5,2,car,746,871,529,599,125,70,0.6892258
6,2,car,746,870,530,599,124,69,0.7115144
7,2,car,747,871,529,599,124,70,0.79206383
0,2,car,1029,1192,503,571,163,68,0.9270283
1,2,car,1030,1190,505,572,160,67,0.91986847
2,2,car,1028,1191,505,572,163,67,0.90651023
3,2,car,1028,1191,505,572,163,67,0.92077875
4,2,car,1028,1192,504,571,164,67,0.89510417
5,2,car,1027,1191,504,572,164,68,0.90942925
6,2,car,746,871,529,599,125,70,0.6892258
7,2,car,746,870,530,599,124,69,0.7115144
8,2,car,747,871,529,599,124,70,0.79206383
0,2,car,1029,1190,504,571,161,67,0.93669146
1,2,car,1029,1192,503,571,163,68,0.9270283
2,2,car,1030,1190,505,572,160,67,0.91986847
3,2,car,1028,1191,505,572,163,67,0.90651023
4,2,car,1028,1191,505,572,163,67,0.92077875
5,2,car,1028,1192,504,571,164,67,0.89510417
6,2,car,1027,1191,504,572,164,68,0.90942925
7,2,car,746,871,529,599,125,70,0.6892258
8,2,car,746,870,530,599,124,69,0.7115144
9,2,car,747,871,529,599,124,70,0.79206383
0,2,car,1031,1190,505,572,159,67,0.93258256
1,2,car,1029,1190,504,571,161,67,0.93669146
2,2,car,1029,1192,503,571,163,68,0.9270283
3,2,car,1030,1190,505,572,160,67,0.91986847
4,2,car,1028,1191,505,572,163,67,0.90651023
5,2,car,1028,1191,505,572,163,67,0.92077875
6,2,car,1028,1192,504,571,164,67,0.89510417
7,2,car,1027,1191,504,572,164,68,0.90942925
8,2,car,746,871,529,599,125,70,0.6892258
9,2,car,746,870,530,599,124,69,0.7115144
10,2,car,747,871,529,599,124,70,0.79206383
0,2,car,1030,1191,504,571,161,67,0.92153615
1,2,car,1031,1190,505,572,159,67,0.93258256
2,2,car,1029,1190,504,571,161,67,0.93669146
3,2,car,1029,1192,503,571,163,68,0.9270283
4,2,car,1030,1190,505,572,160,67,0.91986847
5,2,car,1028,1191,505,572,163,67,0.90651023
6,2,car,1028,1191,505,572,163,67,0.92077875
7,2,car,1028,1192,504,571,164,67,0.89510417
8,2,car,1027,1191,504,572,164,68,0.90942925
9,2,car,746,871,529,599,125,70,0.6892258
10,2,car,746,870,530,599,124,69,0.7115144
11,2,car,747,871,529,599,124,70,0.79206383
0,2,car,1027,1192,503,571,165,68,0.9067282
1,2,car,1030,1191,504,571,161,67,0.92153615
2,2,car,1031,1190,505,572,159,67,0.93258256
3,2,car,1029,1190,504,571,161,67,0.93669146
4,2,car,1029,1192,503,571,163,68,0.9270283
5,2,car,1030,1190,505,572,160,67,0.91986847
6,2,car,1028,1191,505,572,163,67,0.90651023
7,2,car,1028,1191,505,572,163,67,0.92077875
8,2,car,1028,1192,504,571,164,67,0.89510417
9,2,car,1027,1191,504,572,164,68,0.90942925
10,2,car,746,871,529,599,125,70,0.6892258
11,2,car,746,870,530,599,124,69,0.7115144
12,2,car,747,871,529,599,124,70,0.79206383
0,2,car,1027,1191,504,571,164,67,0.92722684
1,2,car,1027,1192,503,571,165,68,0.9067282
2,2,car,1030,1191,504,571,161,67,0.92153615
3,2,car,1031,1190,505,572,159,67,0.93258256
4,2,car,1029,1190,504,571,161,67,0.93669146
5,2,car,1029,1192,503,571,163,68,0.9270283
6,2,car,1030,1190,505,572,160,67,0.91986847
7,2,car,1028,1191,505,572,163,67,0.90651023
8,2,car,1028,1191,505,572,163,67,0.92077875
9,2,car,1028,1192,504,571,164,67,0.89510417
10,2,car,1027,1191,504,572,164,68,0.90942925
11,2,car,746,871,529,599,125,70,0.6892258
12,2,car,746,870,530,599,124,69,0.7115144
13,2,car,747,871,529,599,124,70,0.79206383
0,2,car,1027,1191,503,571,164,68,0.8856134
1,2,car,1027,1191,504,571,164,67,0.92722684
2,2,car,1027,1192,503,571,165,68,0.9067282
3,2,car,1030,1191,504,571,161,67,0.92153615
4,2,car,1031,1190,505,572,159,67,0.93258256
5,2,car,1029,1190,504,571,161,67,0.93669146
6,2,car,1029,1192,503,571,163,68,0.9270283
7,2,car,1030,1190,505,572,160,67,0.91986847
8,2,car,1028,1191,505,572,163,67,0.90651023
9,2,car,1028,1191,505,572,163,67,0.92077875
10,2,car,1028,1192,504,571,164,67,0.89510417
11,2,car,1027,1191,504,572,164,68,0.90942925
12,2,car,746,871,529,599,125,70,0.6892258
13,2,car,746,870,530,599,124,69,0.7115144
14,2,car,747,871,529,599,124,70,0.79206383
0,2,car,1028,1193,505,572,165,67,0.9173711
1,2,car,1027,1191,503,571,164,68,0.8856134
2,2,car,1027,1191,504,571,164,67,0.92722684
3,2,car,1027,1192,503,571,165,68,0.9067282
4,2,car,1030,1191,504,571,161,67,0.92153615
5,2,car,1031,1190,505,572,159,67,0.93258256
6,2,car,1029,1190,504,571,161,67,0.93669146
7,2,car,1029,1192,503,571,163,68,0.9270283
8,2,car,1030,1190,505,572,160,67,0.91986847
9,2,car,1028,1191,505,572,163,67,0.90651023
10,2,car,1028,1191,505,572,163,67,0.92077875
11,2,car,1028,1192,504,571,164,67,0.89510417
12,2,car,1027,1191,504,572,164,68,0.90942925
13,2,car,746,871,529,599,125,70,0.6892258
14,2,car,746,870,530,599,124,69,0.7115144
15,2,car,747,871,529,599,124,70,0.79206383
0,2,car,1027,1193,503,571,166,68,0.88817245
1,2,car,1028,1193,505,572,165,67,0.9173711
2,2,car,1027,1191,503,571,164,68,0.8856134
3,2,car,1027,1191,504,571,164,67,0.92722684
4,2,car,1027,1192,503,571,165,68,0.9067282
5,2,car,1030,1191,504,571,161,67,0.92153615
6,2,car,1031,1190,505,572,159,67,0.93258256
7,2,car,1029,1190,504,571,161,67,0.93669146
8,2,car,1029,1192,503,571,163,68,0.9270283
9,2,car,1030,1190,505,572,160,67,0.91986847
10,2,car,1028,1191,505,572,163,67,0.90651023
11,2,car,1028,1191,505,572,163,67,0.92077875
12,2,car,1028,1192,504,571,164,67,0.89510417
13,2,car,1027,1191,504,572,164,68,0.90942925
14,2,car,746,871,529,599,125,70,0.6892258
15,2,car,746,870,530,599,124,69,0.7115144
16,2,car,747,871,529,599,124,70,0.79206383
0,2,car,1029,1189,503,571,160,68,0.9177631
1,2,car,1027,1193,503,571,166,68,0.88817245
2,2,car,1028,1193,505,572,165,67,0.9173711
3,2,car,1027,1191,503,571,164,68,0.8856134
4,2,car,1027,1191,504,571,164,67,0.92722684
