,cid,label,left,right,top,bottom,width,height,score
0,2,car,682,1237,442,700,555,258,0.99446857
0,2,car,685,1239,441,699,554,258,0.9917766
1,2,car,682,1237,442,700,555,258,0.99446857
0,2,car,685,1231,441,698,546,257,0.99531245
1,2,car,685,1239,441,699,554,258,0.9917766
2,2,car,682,1237,442,700,555,258,0.99446857
0,2,car,626,1015,475,673,389,198,0.97766334
1,2,car,685,1231,441,698,546,257,0.99531245
2,2,car,685,1239,441,699,554,258,0.9917766
3,2,car,682,1237,442,700,555,258,0.99446857
0,2,car,629,1015,474,674,386,200,0.97014165
1,2,car,626,1015,475,673,389,198,0.97766334
2,2,car,685,1231,441,698,546,257,0.99531245
3,2,car,685,1239,441,699,554,258,0.9917766
4,2,car,682,1237,442,700,555,258,0.99446857
0,2,car,628,1012,475,674,384,199,0.9733792
1,2,car,629,1015,474,674,386,200,0.97014165
2,2,car,626,1015,475,673,389,198,0.97766334
3,2,car,685,1231,441,698,546,257,0.99531245
4,2,car,685,1239,441,699,554,258,0.9917766
5,2,car,682,1237,442,700,555,258,0.99446857
0,2,car,631,1016,472,675,385,203,0.9734898
1,2,car,628,1012,475,674,384,199,0.9733792
2,2,car,629,1015,474,674,386,200,0.97014165
3,2,car,626,1015,475,673,389,198,0.97766334
4,2,car,685,1231,441,698,546,257,0.99531245
5,2,car,685,1239,441,699,554,258,0.9917766
6,2,car,682,1237,442,700,555,258,0.99446857
0,2,car,643,1009,444,692,366,248,0.968654
1,2,car,631,1016,472,675,385,203,0.9734898
2,2,car,628,1012,475,674,384,199,0.9733792
3,2,car,629,1015,474,674,386,200,0.97014165
4,2,car,626,1015,475,673,389,198,0.97766334
5,2,car,685,1231,441,698,546,257,0.99531245
6,2,car,685,1239,441,699,554,258,0.9917766
7,2,car,682,1237,442,700,555,258,0.99446857
0,2,car,628,1014,474,675,386,201,0.9571815
1,2,car,643,1009,444,692,366,248,0.968654
2,2,car,631,1016,472,675,385,203,0.9734898
3,2,car,628,1012,475,674,384,199,0.9733792
4,2,car,629,1015,474,674,386,200,0.97014165
5,2,car,626,1015,475,673,389,198,0.97766334
6,2,car,685,1231,441,698,546,257,0.99531245
7,2,car,685,1239,441,699,554,258,0.9917766
8,2,car,682,1237,442,700,555,258,0.99446857
0,2,car,625,1013,473,673,388,200,0.9710994
1,2,car,628,1014,474,675,386,201,0.9571815
2,2,car,643,1009,444,692,366,248,0.968654
3,2,car,631,1016,472,675,385,203,0.9734898
4,2,car,628,1012,475,674,384,199,0.9733792
5,2,car,629,1015,474,674,386,200,0.97014165
6,2,car,626,1015,475,673,389,198,0.97766334
7,2,car,685,1231,441,698,546,257,0.99531245
8,2,car,685,1239,441,699,554,258,0.9917766
9,2,car,682,1237,442,700,555,258,0.99446857
0,2,car,625,1018,472,673,393,201,0.9807706
1,2,car,625,1013,473,673,388,200,0.9710994
2,2,car,628,1014,474,675,386,201,0.9571815
3,2,car,643,1009,444,692,366,248,0.968654
4,2,car,631,1016,472,675,385,203,0.9734898
5,2,car,628,1012,475,674,384,199,0.9733792
6,2,car,629,1015,474,674,386,200,0.97014165
7,2,car,626,1015,475,673,389,198,0.97766334
8,2,car,685,1231,441,698,546,257,0.99531245
9,2,car,685,1239,441,699,554,258,0.9917766
10,2,car,682,1237,442,700,555,258,0.99446857
0,2,car,632,1011,474,673,379,199,0.9785925
1,2,car,625,1018,472,673,393,201,0.9807706
2,2,car,625,1013,473,673,388,200,0.9710994
3,2,car,628,1014,474,675,386,201,0.9571815
4,2,car,643,1009,444,692,366,248,0.968654
5,2,car,631,1016,472,675,385,203,0.9734898
6,2,car,628,1012,475,674,384,199,0.9733792
7,2,car,629,1015,474,674,386,200,0.97014165
8,2,car,626,1015,475,673,389,198,0.97766334
9,2,car,685,1231,441,698,546,257,0.99531245
