,cid,label,left,right,top,bottom,width,height,score
0,2,car,931,1156,486,583,225,97,0.7827789
0,2,car,931,1155,486,583,224,97,0.78522676
1,2,car,931,1156,486,583,225,97,0.7827789
0,2,car,940,1117,496,572,177,76,0.88244826
1,2,car,931,1155,486,583,224,97,0.78522676
2,2,car,931,1156,486,583,225,97,0.7827789
0,2,car,940,1117,496,573,177,77,0.8852289
1,2,car,940,1117,496,572,177,76,0.88244826
2,2,car,931,1155,486,583,224,97,0.78522676
3,2,car,931,1156,486,583,225,97,0.7827789
0,2,car,940,1116,496,572,176,76,0.9146204
1,2,car,940,1117,496,573,177,77,0.8852289
2,2,car,940,1117,496,572,177,76,0.88244826
3,2,car,931,1155,486,583,224,97,0.78522676
4,2,car,931,1156,486,583,225,97,0.7827789
0,2,car,938,1118,495,574,180,79,0.9120516
1,2,car,940,1116,496,572,176,76,0.9146204
2,2,car,940,1117,496,573,177,77,0.8852289
3,2,car,940,1117,496,572,177,76,0.88244826
4,2,car,931,1155,486,583,224,97,0.78522676
5,2,car,931,1156,486,583,225,97,0.7827789
0,2,car,940,1116,495,573,176,78,0.89078987
1,2,car,938,1118,495,574,180,79,0.9120516
2,2,car,940,1116,496,572,176,76,0.9146204
3,2,car,940,1117,496,573,177,77,0.8852289
4,2,car,940,1117,496,572,177,76,0.88244826
5,2,car,931,1155,486,583,224,97,0.78522676
6,2,car,931,1156,486,583,225,97,0.7827789
0,2,car,939,1117,497,573,178,76,0.8690852
1,2,car,940,1116,495,573,176,78,0.89078987
2,2,car,938,1118,495,574,180,79,0.9120516
3,2,car,940,1116,496,572,176,76,0.9146204
4,2,car,940,1117,496,573,177,77,0.8852289
5,2,car,940,1117,496,572,177,76,0.88244826
6,2,car,931,1155,486,583,224,97,0.78522676
7,2,car,931,1156,486,583,225,97,0.7827789
0,2,car,941,1116,496,573,175,77,0.9033231
1,2,car,939,1117,497,573,178,76,0.8690852
2,2,car,940,1116,495,573,176,78,0.89078987
3,2,car,938,1118,495,574,180,79,0.9120516
4,2,car,940,1116,496,572,176,76,0.9146204
5,2,car,940,1117,496,573,177,77,0.8852289
6,2,car,940,1117,496,572,177,76,0.88244826
7,2,car,931,1155,486,583,224,97,0.78522676
8,2,car,931,1156,486,583,225,97,0.7827789
0,2,car,939,1117,495,573,178,78,0.8789183
1,2,car,941,1116,496,573,175,77,0.9033231
2,2,car,939,1117,497,573,178,76,0.8690852
3,2,car,940,1116,495,573,176,78,0.89078987
4,2,car,938,1118,495,574,180,79,0.9120516
5,2,car,940,1116,496,572,176,76,0.9146204
6,2,car,940,1117,496,573,177,77,0.8852289
