,cid,label,left,right,top,bottom,width,height,score
0,2,car,325,678,437,698,353,261,0.97379786
0,2,car,325,677,436,698,352,262,0.98694646
1,2,car,325,678,437,698,353,261,0.97379786
0,2,car,537,918,472,671,381,199,0.9732334
1,2,car,325,677,436,698,352,262,0.98694646
2,2,car,325,678,437,698,353,261,0.97379786
0,2,car,536,916,470,675,380,205,0.98425645
1,2,car,537,918,472,671,381,199,0.9732334
2,2,car,325,677,436,698,352,262,0.98694646
3,2,car,325,678,437,698,353,261,0.97379786
0,2,car,539,916,473,667,377,194,0.9701785
1,2,car,536,916,470,675,380,205,0.98425645
2,2,car,537,918,472,671,381,199,0.9732334
3,2,car,325,677,436,698,352,262,0.98694646
4,2,car,325,678,437,698,353,261,0.97379786
0,2,car,537,915,473,670,378,197,0.9832679
1,2,car,539,916,473,667,377,194,0.9701785
2,2,car,536,916,470,675,380,205,0.98425645
3,2,car,537,918,472,671,381,199,0.9732334
4,2,car,325,677,436,698,352,262,0.98694646
5,2,car,325,678,437,698,353,261,0.97379786
0,2,car,539,915,472,670,376,198,0.97565484
1,2,car,537,915,473,670,378,197,0.9832679
2,2,car,539,916,473,667,377,194,0.9701785
3,2,car,536,916,470,675,380,205,0.98425645
4,2,car,537,918,472,671,381,199,0.9732334
5,2,car,325,677,436,698,352,262,0.98694646
6,2,car,325,678,437,698,353,261,0.97379786
0,2,car,536,917,471,670,381,199,0.9794515
1,2,car,539,915,472,670,376,198,0.97565484
2,2,car,537,915,473,670,378,197,0.9832679
3,2,car,539,916,473,667,377,194,0.9701785
4,2,car,536,916,470,675,380,205,0.98425645
5,2,car,537,918,472,671,381,199,0.9732334
6,2,car,325,677,436,698,352,262,0.98694646
7,2,car,325,678,437,698,353,261,0.97379786
0,2,car,531,922,473,670,391,197,0.9696486
1,2,car,536,917,471,670,381,199,0.9794515
2,2,car,539,915,472,670,376,198,0.97565484
3,2,car,537,915,473,670,378,197,0.9832679
4,2,car,539,916,473,667,377,194,0.9701785
5,2,car,536,916,470,675,380,205,0.98425645
6,2,car,537,918,472,671,381,199,0.9732334
7,2,car,325,677,436,698,352,262,0.98694646
8,2,car,325,678,437,698,353,261,0.97379786
0,2,car,533,919,473,669,386,196,0.9671993
1,2,car,531,922,473,670,391,197,0.9696486
2,2,car,536,917,471,670,381,199,0.9794515
3,2,car,539,915,472,670,376,198,0.97565484
4,2,car,537,915,473,670,378,197,0.9832679
5,2,car,539,916,473,667,377,194,0.9701785
6,2,car,536,916,470,675,380,205,0.98425645
7,2,car,537,918,472,671,381,199,0.9732334
8,2,car,325,677,436,698,352,262,0.98694646
9,2,car,325,678,437,698,353,261,0.97379786
0,2,car,536,916,472,672,380,200,0.9857181
1,2,car,533,919,473,669,386,196,0.9671993
2,2,car,531,922,473,670,391,197,0.9696486
3,2,car,536,917,471,670,381,199,0.9794515
4,2,car,539,915,472,670,376,198,0.97565484
5,2,car,537,915,473,670,378,197,0.9832679
6,2,car,539,916,473,667,377,194,0.9701785
7,2,car,536,916,470,675,380,205,0.98425645
8,2,car,537,918,472,671,381,199,0.9732334
9,2,car,325,677,436,698,352,262,0.98694646
10,2,car,325,678,437,698,353,261,0.97379786
0,2,car,537,918,471,671,381,200,0.9764709
1,2,car,536,916,472,672,380,200,0.9857181
2,2,car,533,919,473,669,386,196,0.9671993
3,2,car,531,922,473,670,391,197,0.9696486
4,2,car,536,917,471,670,381,199,0.9794515
5,2,car,539,915,472,670,376,198,0.97565484
6,2,car,537,915,473,670,378,197,0.9832679
7,2,car,539,916,473,667,377,194,0.9701785
8,2,car,536,916,470,675,380,205,0.98425645
9,2,car,537,918,472,671,381,199,0.9732334
10,2,car,325,677,436,698,352,262,0.98694646
11,2,car,325,678,437,698,353,261,0.97379786
0,2,car,539,915,474,667,376,193,0.97701055
1,2,car,537,918,471,671,381,200,0.9764709
2,2,car,536,916,472,672,380,200,0.9857181
