,cid,label,left,right,top,bottom,width,height,score
0,2,car,663,819,474,561,156,87,0.9574959
0,2,car,664,818,473,562,154,89,0.95814466
1,2,car,663,819,474,561,156,87,0.9574959
0,2,car,663,819,474,561,156,87,0.947175
1,2,car,664,818,473,562,154,89,0.95814466
2,2,car,663,819,474,561,156,87,0.9574959
0,2,car,913,1121,499,573,208,74,0.9578443
1,2,car,663,819,474,561,156,87,0.947175
2,2,car,664,818,473,562,154,89,0.95814466
3,2,car,663,819,474,561,156,87,0.9574959
0,2,car,913,1121,499,573,208,74,0.96551186
1,2,car,913,1121,499,573,208,74,0.9578443
2,2,car,663,819,474,561,156,87,0.947175
3,2,car,664,818,473,562,154,89,0.95814466
4,2,car,663,819,474,561,156,87,0.9574959
0,2,car,913,1121,501,574,208,73,0.9476144
1,2,car,913,1121,499,573,208,74,0.96551186
2,2,car,913,1121,499,573,208,74,0.9578443
3,2,car,663,819,474,561,156,87,0.947175
4,2,car,664,818,473,562,154,89,0.95814466
5,2,car,663,819,474,561,156,87,0.9574959
0,2,car,914,1121,499,574,207,75,0.9550695
1,2,car,913,1121,501,574,208,73,0.9476144
2,2,car,913,1121,499,573,208,74,0.96551186
3,2,car,913,1121,499,573,208,74,0.9578443
4,2,car,663,819,474,561,156,87,0.947175
5,2,car,664,818,473,562,154,89,0.95814466
6,2,car,663,819,474,561,156,87,0.9574959
0,2,car,913,1121,499,574,208,75,0.9597548
1,2,car,914,1121,499,574,207,75,0.9550695
2,2,car,913,1121,501,574,208,73,0.9476144
3,2,car,913,1121,499,573,208,74,0.96551186
4,2,car,913,1121,499,573,208,74,0.9578443
5,2,car,663,819,474,561,156,87,0.947175
6,2,car,664,818,473,562,154,89,0.95814466
7,2,car,663,819,474,561,156,87,0.9574959
0,2,car,914,1120,499,573,206,74,0.95215636
1,2,car,913,1121,499,574,208,75,0.9597548
2,2,car,914,1121,499,574,207,75,0.9550695
3,2,car,913,1121,501,574,208,73,0.9476144
4,2,car,913,1121,499,573,208,74,0.96551186
5,2,car,913,1121,499,573,208,74,0.9578443
6,2,car,663,819,474,561,156,87,0.947175
7,2,car,664,818,473,562,154,89,0.95814466
8,2,car,663,819,474,561,156,87,0.9574959
0,2,car,911,1123,500,573,212,73,0.95624083
1,2,car,914,1120,499,573,206,74,0.95215636
2,2,car,913,1121,499,574,208,75,0.9597548
3,2,car,914,1121,499,574,207,75,0.9550695
4,2,car,913,1121,501,574,208,73,0.9476144
5,2,car,913,1121,499,573,208,74,0.96551186
6,2,car,913,1121,499,573,208,74,0.9578443
7,2,car,663,819,474,561,156,87,0.947175
8,2,car,664,818,473,562,154,89,0.95814466
9,2,car,663,819,474,561,156,87,0.9574959
0,2,car,914,1123,499,573,209,74,0.9212031
1,2,car,911,1123,500,573,212,73,0.95624083
2,2,car,914,1120,499,573,206,74,0.95215636
3,2,car,913,1121,499,574,208,75,0.9597548
4,2,car,914,1121,499,574,207,75,0.9550695
5,2,car,913,1121,501,574,208,73,0.9476144
6,2,car,913,1121,499,573,208,74,0.96551186
7,2,car,913,1121,499,573,208,74,0.9578443
8,2,car,663,819,474,561,156,87,0.947175
9,2,car,664,818,473,562,154,89,0.95814466
10,2,car,663,819,474,561,156,87,0.9574959
0,2,car,912,1122,499,576,210,77,0.9553714
1,2,car,914,1123,499,573,209,74,0.9212031
2,2,car,911,1123,500,573,212,73,0.95624083
3,2,car,914,1120,499,573,206,74,0.95215636
4,2,car,913,1121,499,574,208,75,0.9597548
5,2,car,914,1121,499,574,207,75,0.9550695
6,2,car,913,1121,501,574,208,73,0.9476144
7,2,car,913,1121,499,573,208,74,0.96551186
8,2,car,913,1121,499,573,208,74,0.9578443
9,2,car,663,819,474,561,156,87,0.947175
10,2,car,664,818,473,562,154,89,0.95814466
11,2,car,663,819,474,561,156,87,0.9574959
0,2,car,913,1122,501,574,209,73,0.96361583
1,2,car,912,1122,499,576,210,77,0.9553714
2,2,car,914,1123,499,573,209,74,0.9212031
3,2,car,911,1123,500,573,212,73,0.95624083
4,2,car,914,1120,499,573,206,74,0.95215636
5,2,car,913,1121,499,574,208,75,0.9597548
6,2,car,914,1121,499,574,207,75,0.9550695
7,2,car,913,1121,501,574,208,73,0.9476144
8,2,car,913,1121,499,573,208,74,0.96551186
9,2,car,913,1121,499,573,208,74,0.9578443
10,2,car,663,819,474,561,156,87,0.947175
11,2,car,664,818,473,562,154,89,0.95814466
12,2,car,663,819,474,561,156,87,0.9574959
0,2,car,912,1124,499,573,212,74,0.9575979
1,2,car,913,1122,501,574,209,73,0.96361583
