,cid,label,left,right,top,bottom,width,height,score
0,2,car,630,1012,472,674,382,202,0.96728414
0,2,car,624,1016,473,674,392,201,0.9627743
1,2,car,630,1012,472,674,382,202,0.96728414
0,2,car,633,1015,474,672,382,198,0.95217836
1,2,car,624,1016,473,674,392,201,0.9627743
2,2,car,630,1012,472,674,382,202,0.96728414
0,2,car,323,721,432,700,398,268,0.9822901
1,2,car,633,1015,474,672,382,198,0.95217836
2,2,car,624,1016,473,674,392,201,0.9627743
3,2,car,630,1012,472,674,382,202,0.96728414
0,2,car,324,720,428,702,396,274,0.9842464
1,2,car,323,721,432,700,398,268,0.9822901
2,2,car,633,1015,474,672,382,198,0.95217836
3,2,car,624,1016,473,674,392,201,0.9627743
4,2,car,630,1012,472,674,382,202,0.96728414
0,2,car,325,720,428,703,395,275,0.98450696
1,2,car,324,720,428,702,396,274,0.9842464
2,2,car,323,721,432,700,398,268,0.9822901
3,2,car,633,1015,474,672,382,198,0.95217836
4,2,car,624,1016,473,674,392,201,0.9627743
5,2,car,630,1012,472,674,382,202,0.96728414
0,2,car,327,718,429,703,391,274,0.98843944
1,2,car,325,720,428,703,395,275,0.98450696
2,2,car,324,720,428,702,396,274,0.9842464
3,2,car,323,721,432,700,398,268,0.9822901
4,2,car,633,1015,474,672,382,198,0.95217836
5,2,car,624,1016,473,674,392,201,0.9627743
6,2,car,630,1012,472,674,382,202,0.96728414
0,2,car,325,718,427,701,393,274,0.9920203
1,2,car,327,718,429,703,391,274,0.98843944
2,2,car,325,720,428,703,395,275,0.98450696
3,2,car,324,720,428,702,396,274,0.9842464
4,2,car,323,721,432,700,398,268,0.9822901
5,2,car,633,1015,474,672,382,198,0.95217836
6,2,car,624,1016,473,674,392,201,0.9627743
7,2,car,630,1012,472,674,382,202,0.96728414
0,2,car,322,721,429,704,399,275,0.986656
1,2,car,325,718,427,701,393,274,0.9920203
2,2,car,327,718,429,703,391,274,0.98843944
3,2,car,325,720,428,703,395,275,0.98450696
4,2,car,324,720,428,702,396,274,0.9842464
5,2,car,323,721,432,700,398,268,0.9822901
6,2,car,633,1015,474,672,382,198,0.95217836
7,2,car,624,1016,473,674,392,201,0.9627743
