,cid,label,left,right,top,bottom,width,height,score
0,2,car,428,641,475,623,213,148,0.9398759
0,2,car,425,638,471,623,213,152,0.95562726
1,2,car,428,641,475,623,213,148,0.9398759
0,2,car,428,636,481,621,208,140,0.9644384
1,2,car,425,638,471,623,213,152,0.95562726
2,2,car,428,641,475,623,213,148,0.9398759
0,2,car,427,639,475,621,212,146,0.9513766
1,2,car,428,636,481,621,208,140,0.9644384
2,2,car,425,638,471,623,213,152,0.95562726
3,2,car,428,641,475,623,213,148,0.9398759
0,2,car,428,636,480,623,208,143,0.9767288
1,2,car,427,639,475,621,212,146,0.9513766
2,2,car,428,636,481,621,208,140,0.9644384
3,2,car,425,638,471,623,213,152,0.95562726
4,2,car,428,641,475,623,213,148,0.9398759
0,2,car,426,637,471,623,211,152,0.9336595
1,2,car,428,636,480,623,208,143,0.9767288
2,2,car,427,639,475,621,212,146,0.9513766
3,2,car,428,636,481,621,208,140,0.9644384
4,2,car,425,638,471,623,213,152,0.95562726
5,2,car,428,641,475,623,213,148,0.9398759
0,2,car,429,639,475,622,210,147,0.9564624
1,2,car,426,637,471,623,211,152,0.9336595
2,2,car,428,636,480,623,208,143,0.9767288
3,2,car,427,639,475,621,212,146,0.9513766
4,2,car,428,636,481,621,208,140,0.9644384
5,2,car,425,638,471,623,213,152,0.95562726
6,2,car,428,641,475,623,213,148,0.9398759
0,2,car,427,640,476,620,213,144,0.9524752
1,2,car,429,639,475,622,210,147,0.9564624
2,2,car,426,637,471,623,211,152,0.9336595
3,2,car,428,636,480,623,208,143,0.9767288
4,2,car,427,639,475,621,212,146,0.9513766
5,2,car,428,636,481,621,208,140,0.9644384
6,2,car,425,638,471,623,213,152,0.95562726
7,2,car,428,641,475,623,213,148,0.9398759
0,2,car,428,640,478,619,212,141,0.96300507
1,2,car,427,640,476,620,213,144,0.9524752
2,2,car,429,639,475,622,210,147,0.9564624
3,2,car,426,637,471,623,211,152,0.9336595
4,2,car,428,636,480,623,208,143,0.9767288
5,2,car,427,639,475,621,212,146,0.9513766
6,2,car,428,636,481,621,208,140,0.9644384
7,2,car,425,638,471,623,213,152,0.95562726
8,2,car,428,641,475,623,213,148,0.9398759
0,2,car,427,637,472,623,210,151,0.9201932
1,2,car,428,640,478,619,212,141,0.96300507
2,2,car,427,640,476,620,213,144,0.9524752
3,2,car,429,639,475,622,210,147,0.9564624
4,2,car,426,637,471,623,211,152,0.9336595
5,2,car,428,636,480,623,208,143,0.9767288
6,2,car,427,639,475,621,212,146,0.9513766
7,2,car,428,636,481,621,208,140,0.9644384
8,2,car,425,638,471,623,213,152,0.95562726
9,2,car,428,641,475,623,213,148,0.9398759
0,2,car,431,638,476,621,207,145,0.94591236
1,2,car,427,637,472,623,210,151,0.9201932
2,2,car,428,640,478,619,212,141,0.96300507
3,2,car,427,640,476,620,213,144,0.9524752
4,2,car,429,639,475,622,210,147,0.9564624
5,2,car,426,637,471,623,211,152,0.9336595
6,2,car,428,636,480,623,208,143,0.9767288
7,2,car,427,639,475,621,212,146,0.9513766
8,2,car,428,636,481,621,208,140,0.9644384
9,2,car,425,638,471,623,213,152,0.95562726
10,2,car,428,641,475,623,213,148,0.9398759
0,2,car,428,640,480,621,212,141,0.95388454
1,2,car,431,638,476,621,207,145,0.94591236
2,2,car,427,637,472,623,210,151,0.9201932
3,2,car,428,640,478,619,212,141,0.96300507
4,2,car,427,640,476,620,213,144,0.9524752
5,2,car,429,639,475,622,210,147,0.9564624
6,2,car,426,637,471,623,211,152,0.9336595
7,2,car,428,636,480,623,208,143,0.9767288
8,2,car,427,639,475,621,212,146,0.9513766
9,2,car,428,636,481,621,208,140,0.9644384
10,2,car,425,638,471,623,213,152,0.95562726
11,2,car,428,641,475,623,213,148,0.9398759
0,2,car,427,639,477,621,212,144,0.9678943
1,2,car,428,640,480,621,212,141,0.95388454
2,2,car,431,638,476,621,207,145,0.94591236
3,2,car,427,637,472,623,210,151,0.9201932
4,2,car,428,640,478,619,212,141,0.96300507
5,2,car,427,640,476,620,213,144,0.9524752
6,2,car,429,639,475,622,210,147,0.9564624
7,2,car,426,637,471,623,211,152,0.9336595
8,2,car,428,636,480,623,208,143,0.9767288
9,2,car,427,639,475,621,212,146,0.9513766
10,2,car,428,636,481,621,208,140,0.9644384
11,2,car,425,638,471,623,213,152,0.95562726
12,2,car,428,641,475,623,213,148,0.9398759
0,2,car,428,635,480,620,207,140,0.9762019
1,2,car,427,639,477,621,212,144,0.9678943
2,2,car,428,640,480,621,212,141,0.95388454
3,2,car,431,638,476,621,207,145,0.94591236
4,2,car,427,637,472,623,210,151,0.9201932
5,2,car,428,640,478,619,212,141,0.96300507
6,2,car,427,640,476,620,213,144,0.9524752
7,2,car,429,639,475,622,210,147,0.9564624
8,2,car,426,637,471,623,211,152,0.9336595
9,2,car,428,636,480,623,208,143,0.9767288
10,2,car,427,639,475,621,212,146,0.9513766
11,2,car,428,636,481,621,208,140,0.9644384
12,2,car,425,638,471,623,213,152,0.95562726
13,2,car,428,641,475,623,213,148,0.9398759
0,2,car,427,640,474,622,213,148,0.93130386
1,2,car,428,635,480,620,207,140,0.9762019
2,2,car,427,639,477,621,212,144,0.9678943
3,2,car,428,640,480,621,212,141,0.95388454
4,2,car,431,638,476,621,207,145,0.94591236
5,2,car,427,637,472,623,210,151,0.9201932
6,2,car,428,640,478,619,212,141,0.96300507
7,2,car,427,640,476,620,213,144,0.9524752
8,2,car,429,639,475,622,210,147,0.9564624
9,2,car,426,637,471,623,211,152,0.9336595
10,2,car,428,636,480,623,208,143,0.9767288
11,2,car,427,639,475,621,212,146,0.9513766
12,2,car,428,636,481,621,208,140,0.9644384
13,2,car,425,638,471,623,213,152,0.95562726
14,2,car,428,641,475,623,213,148,0.9398759
0,2,car,429,639,477,620,210,143,0.92484915
1,2,car,427,640,474,622,213,148,0.93130386
2,2,car,428,635,480,620,207,140,0.9762019
3,2,car,427,639,477,621,212,144,0.9678943
4,2,car,428,640,480,621,212,141,0.95388454
5,2,car,431,638,476,621,207,145,0.94591236
6,2,car,427,637,472,623,210,151,0.9201932
7,2,car,428,640,478,619,212,141,0.96300507
8,2,car,427,640,476,620,213,144,0.9524752
9,2,car,429,639,475,622,210,147,0.9564624
10,2,car,426,637,471,623,211,152,0.9336595
11,2,car,428,636,480,623,208,143,0.9767288
12,2,car,427,639,475,621,212,146,0.9513766
13,2,car,428,636,481,621,208,140,0.9644384
14,2,car,425,638,471,623,213,152,0.95562726
15,2,car,428,641,475,623,213,148,0.9398759
0,2,car,428,636,472,623,208,151,0.8459227
1,2,car,429,639,477,620,210,143,0.92484915
2,2,car,427,640,474,622,213,148,0.93130386
3,2,car,428,635,480,620,207,140,0.9762019
4,2,car,427,639,477,621,212,144,0.9678943
5,2,car,428,640,480,621,212,141,0.95388454
6,2,car,431,638,476,621,207,145,0.94591236
7,2,car,427,637,472,623,210,151,0.9201932
8,2,car,428,640,478,619,212,141,0.96300507
9,2,car,427,640,476,620,213,144,0.9524752
10,2,car,429,639,475,622,210,147,0.9564624
11,2,car,426,637,471,623,211,152,0.9336595
12,2,car,428,636,480,623,208,143,0.9767288
13,2,car,427,639,475,621,212,146,0.9513766
14,2,car,428,636,481,621,208,140,0.9644384
15,2,car,425,638,471,623,213,152,0.95562726
16,2,car,428,641,475,623,213,148,0.9398759
0,2,car,429,640,473,621,211,148,0.9210235
1,2,car,428,636,472,623,208,151,0.8459227
2,2,car,429,639,477,620,210,143,0.92484915
3,2,car,427,640,474,622,213,148,0.93130386
4,2,car,428,635,480,620,207,140,0.9762019
5,2,car,427,639,477,621,212,144,0.9678943
6,2,car,428,640,480,621,212,141,0.95388454
