,cid,label,left,right,top,bottom,width,height,score
0,2,car,647,896,483,618,249,135,0.9689939
0,2,car,646,897,483,617,251,134,0.977786
1,2,car,647,896,483,618,249,135,0.9689939
0,2,car,645,896,483,616,251,133,0.96333736
1,2,car,646,897,483,617,251,134,0.977786
2,2,car,647,896,483,618,249,135,0.9689939
0,2,car,855,1174,485,628,319,143,0.9615077
1,2,car,645,896,483,616,251,133,0.96333736
2,2,car,646,897,483,617,251,134,0.977786
3,2,car,647,896,483,618,249,135,0.9689939
0,2,car,857,1172,486,628,315,142,0.9732283
1,2,car,855,1174,485,628,319,143,0.9615077
2,2,car,645,896,483,616,251,133,0.96333736
3,2,car,646,897,483,617,251,134,0.977786
4,2,car,647,896,483,618,249,135,0.9689939
0,2,car,855,1174,485,628,319,143,0.9814337
1,2,car,857,1172,486,628,315,142,0.9732283
2,2,car,855,1174,485,628,319,143,0.9615077
3,2,car,645,896,483,616,251,133,0.96333736
4,2,car,646,897,483,617,251,134,0.977786
5,2,car,647,896,483,618,249,135,0.9689939
0,2,car,855,1174,484,628,319,144,0.98317546
1,2,car,855,1174,485,628,319,143,0.9814337
2,2,car,857,1172,486,628,315,142,0.9732283
3,2,car,855,1174,485,628,319,143,0.9615077
4,2,car,645,896,483,616,251,133,0.96333736
5,2,car,646,897,483,617,251,134,0.977786
6,2,car,647,896,483,618,249,135,0.9689939
0,2,car,856,1174,485,628,318,143,0.9712008
1,2,car,855,1174,484,628,319,144,0.98317546
2,2,car,855,1174,485,628,319,143,0.9814337
3,2,car,857,1172,486,628,315,142,0.9732283
4,2,car,855,1174,485,628,319,143,0.9615077
5,2,car,645,896,483,616,251,133,0.96333736
6,2,car,646,897,483,617,251,134,0.977786
7,2,car,647,896,483,618,249,135,0.9689939
0,2,car,856,1175,485,627,319,142,0.98526317
1,2,car,856,1174,485,628,318,143,0.9712008
2,2,car,855,1174,484,628,319,144,0.98317546
3,2,car,855,1174,485,628,319,143,0.9814337
4,2,car,857,1172,486,628,315,142,0.9732283
5,2,car,855,1174,485,628,319,143,0.9615077
6,2,car,645,896,483,616,251,133,0.96333736
7,2,car,646,897,483,617,251,134,0.977786
8,2,car,647,896,483,618,249,135,0.9689939
0,2,car,855,1175,484,628,320,144,0.97615546
1,2,car,856,1175,485,627,319,142,0.98526317
2,2,car,856,1174,485,628,318,143,0.9712008
3,2,car,855,1174,484,628,319,144,0.98317546
4,2,car,855,1174,485,628,319,143,0.9814337
5,2,car,857,1172,486,628,315,142,0.9732283
6,2,car,855,1174,485,628,319,143,0.9615077
7,2,car,645,896,483,616,251,133,0.96333736
8,2,car,646,897,483,617,251,134,0.977786
9,2,car,647,896,483,618,249,135,0.9689939
0,2,car,854,1174,485,628,320,143,0.98311543
1,2,car,855,1175,484,628,320,144,0.97615546
2,2,car,856,1175,485,627,319,142,0.98526317
3,2,car,856,1174,485,628,318,143,0.9712008
4,2,car,855,1174,484,628,319,144,0.98317546
5,2,car,855,1174,485,628,319,143,0.9814337
6,2,car,857,1172,486,628,315,142,0.9732283
7,2,car,855,1174,485,628,319,143,0.9615077
8,2,car,645,896,483,616,251,133,0.96333736
9,2,car,646,897,483,617,251,134,0.977786
10,2,car,647,896,483,618,249,135,0.9689939
0,2,car,854,1174,485,628,320,143,0.9834507
1,2,car,854,1174,485,628,320,143,0.98311543
2,2,car,855,1175,484,628,320,144,0.97615546
3,2,car,856,1175,485,627,319,142,0.98526317
4,2,car,856,1174,485,628,318,143,0.9712008
5,2,car,855,1174,484,628,319,144,0.98317546
6,2,car,855,1174,485,628,319,143,0.9814337
7,2,car,857,1172,486,628,315,142,0.9732283
8,2,car,855,1174,485,628,319,143,0.9615077
9,2,car,645,896,483,616,251,133,0.96333736
10,2,car,646,897,483,617,251,134,0.977786
11,2,car,647,896,483,618,249,135,0.9689939
0,2,car,855,1173,485,628,318,143,0.97837
1,2,car,854,1174,485,628,320,143,0.9834507
2,2,car,854,1174,485,628,320,143,0.98311543
3,2,car,855,1175,484,628,320,144,0.97615546
4,2,car,856,1175,485,627,319,142,0.98526317
5,2,car,856,1174,485,628,318,143,0.9712008
6,2,car,855,1174,484,628,319,144,0.98317546
7,2,car,855,1174,485,628,319,143,0.9814337
8,2,car,857,1172,486,628,315,142,0.9732283
9,2,car,855,1174,485,628,319,143,0.9615077
10,2,car,645,896,483,616,251,133,0.96333736
11,2,car,646,897,483,617,251,134,0.977786
12,2,car,647,896,483,618,249,135,0.9689939
0,2,car,855,1173,485,628,318,143,0.9818629
1,2,car,855,1173,485,628,318,143,0.97837
2,2,car,854,1174,485,628,320,143,0.9834507
3,2,car,854,1174,485,628,320,143,0.98311543
4,2,car,855,1175,484,628,320,144,0.97615546
5,2,car,856,1175,485,627,319,142,0.98526317
6,2,car,856,1174,485,628,318,143,0.9712008
7,2,car,855,1174,484,628,319,144,0.98317546
8,2,car,855,1174,485,628,319,143,0.9814337
9,2,car,857,1172,486,628,315,142,0.9732283
10,2,car,855,1174,485,628,319,143,0.9615077
11,2,car,645,896,483,616,251,133,0.96333736
12,2,car,646,897,483,617,251,134,0.977786
13,2,car,647,896,483,618,249,135,0.9689939
0,2,car,854,1175,485,628,321,143,0.9778544
1,2,car,855,1173,485,628,318,143,0.9818629
2,2,car,855,1173,485,628,318,143,0.97837
3,2,car,854,1174,485,628,320,143,0.9834507
4,2,car,854,1174,485,628,320,143,0.98311543
5,2,car,855,1175,484,628,320,144,0.97615546
6,2,car,856,1175,485,627,319,142,0.98526317
7,2,car,856,1174,485,628,318,143,0.9712008
8,2,car,855,1174,484,628,319,144,0.98317546
9,2,car,855,1174,485,628,319,143,0.9814337
10,2,car,857,1172,486,628,315,142,0.9732283
11,2,car,855,1174,485,628,319,143,0.9615077
12,2,car,645,896,483,616,251,133,0.96333736
13,2,car,646,897,483,617,251,134,0.977786
14,2,car,647,896,483,618,249,135,0.9689939
0,2,car,855,1176,485,628,321,143,0.98144484
1,2,car,854,1175,485,628,321,143,0.9778544
2,2,car,855,1173,485,628,318,143,0.9818629
3,2,car,855,1173,485,628,318,143,0.97837
4,2,car,854,1174,485,628,320,143,0.9834507
5,2,car,854,1174,485,628,320,143,0.98311543
6,2,car,855,1175,484,628,320,144,0.97615546
7,2,car,856,1175,485,627,319,142,0.98526317
8,2,car,856,1174,485,628,318,143,0.9712008
9,2,car,855,1174,484,628,319,144,0.98317546
10,2,car,855,1174,485,628,319,143,0.9814337
11,2,car,857,1172,486,628,315,142,0.9732283
12,2,car,855,1174,485,628,319,143,0.9615077
13,2,car,645,896,483,616,251,133,0.96333736
14,2,car,646,897,483,617,251,134,0.977786
15,2,car,647,896,483,618,249,135,0.9689939
0,2,car,856,1173,485,628,317,143,0.9873758
1,2,car,855,1176,485,628,321,143,0.98144484
2,2,car,854,1175,485,628,321,143,0.9778544
3,2,car,855,1173,485,628,318,143,0.9818629
4,2,car,855,1173,485,628,318,143,0.97837
5,2,car,854,1174,485,628,320,143,0.9834507
6,2,car,854,1174,485,628,320,143,0.98311543
7,2,car,855,1175,484,628,320,144,0.97615546
8,2,car,856,1175,485,627,319,142,0.98526317
9,2,car,856,1174,485,628,318,143,0.9712008
10,2,car,855,1174,484,628,319,144,0.98317546
11,2,car,855,1174,485,628,319,143,0.9814337
12,2,car,857,1172,486,628,315,142,0.9732283
13,2,car,855,1174,485,628,319,143,0.9615077
14,2,car,645,896,483,616,251,133,0.96333736
15,2,car,646,897,483,617,251,134,0.977786
16,2,car,647,896,483,618,249,135,0.9689939
0,2,car,856,1173,485,627,317,142,0.9856763
1,2,car,856,1173,485,628,317,143,0.9873758
2,2,car,855,1176,485,628,321,143,0.98144484
3,2,car,854,1175,485,628,321,143,0.9778544
4,2,car,855,1173,485,628,318,143,0.9818629
5,2,car,855,1173,485,628,318,143,0.97837
6,2,car,854,1174,485,628,320,143,0.9834507
7,2,car,854,1174,485,628,320,143,0.98311543
8,2,car,855,1175,484,628,320,144,0.97615546
9,2,car,856,1175,485,627,319,142,0.98526317
10,2,car,856,1174,485,628,318,143,0.9712008
11,2,car,855,1174,484,628,319,144,0.98317546
12,2,car,855,1174,485,628,319,143,0.9814337
13,2,car,857,1172,486,628,315,142,0.9732283
14,2,car,855,1174,485,628,319,143,0.9615077
15,2,car,645,896,483,616,251,133,0.96333736
16,2,car,646,897,483,617,251,134,0.977786
17,2,car,647,896,483,618,249,135,0.9689939
0,2,car,855,1175,486,629,320,143,0.97531664
1,2,car,856,1173,485,627,317,142,0.9856763
2,2,car,856,1173,485,628,317,143,0.9873758
3,2,car,855,1176,485,628,321,143,0.98144484
4,2,car,854,1175,485,628,321,143,0.9778544
5,2,car,855,1173,485,628,318,143,0.9818629
6,2,car,855,1173,485,628,318,143,0.97837
7,2,car,854,1174,485,628,320,143,0.9834507
8,2,car,854,1174,485,628,320,143,0.98311543
9,2,car,855,1175,484,628,320,144,0.97615546
10,2,car,856,1175,485,627,319,142,0.98526317
11,2,car,856,1174,485,628,318,143,0.9712008
12,2,car,855,1174,484,628,319,144,0.98317546
13,2,car,855,1174,485,628,319,143,0.9814337
14,2,car,857,1172,486,628,315,142,0.9732283
15,2,car,855,1174,485,628,319,143,0.9615077
16,2,car,645,896,483,616,251,133,0.96333736
17,2,car,646,897,483,617,251,134,0.977786
18,2,car,647,896,483,618,249,135,0.9689939
0,2,car,854,1174,484,629,320,145,0.97518736
1,2,car,855,1175,486,629,320,143,0.97531664
2,2,car,856,1173,485,627,317,142,0.9856763
3,2,car,856,1173,485,628,317,143,0.9873758
4,2,car,855,1176,485,628,321,143,0.98144484
5,2,car,854,1175,485,628,321,143,0.9778544
6,2,car,855,1173,485,628,318,143,0.9818629
7,2,car,855,1173,485,628,318,143,0.97837
8,2,car,854,1174,485,628,320,143,0.9834507
9,2,car,854,1174,485,628,320,143,0.98311543
10,2,car,855,1175,484,628,320,144,0.97615546
11,2,car,856,1175,485,627,319,142,0.98526317
12,2,car,856,1174,485,628,318,143,0.9712008
13,2,car,855,1174,484,628,319,144,0.98317546
14,2,car,855,1174,485,628,319,143,0.9814337
15,2,car,857,1172,486,628,315,142,0.9732283
16,2,car,855,1174,485,628,319,143,0.9615077
17,2,car,645,896,483,616,251,133,0.96333736
18,2,car,646,897,483,617,251,134,0.977786
19,2,car,647,896,483,618,249,135,0.9689939
0,2,car,855,1174,484,628,319,144,0.9688515
1,2,car,854,1174,484,629,320,145,0.97518736
2,2,car,855,1175,486,629,320,143,0.97531664
3,2,car,856,1173,485,627,317,142,0.9856763
4,2,car,856,1173,485,628,317,143,0.9873758
5,2,car,855,1176,485,628,321,143,0.98144484
6,2,car,854,1175,485,628,321,143,0.9778544
7,2,car,855,1173,485,628,318,143,0.9818629
8,2,car,855,1173,485,628,318,143,0.97837
9,2,car,854,1174,485,628,320,143,0.9834507
10,2,car,854,1174,485,628,320,143,0.98311543
11,2,car,855,1175,484,628,320,144,0.97615546
12,2,car,856,1175,485,627,319,142,0.98526317
13,2,car,856,1174,485,628,318,143,0.9712008
14,2,car,855,1174,484,628,319,144,0.98317546
15,2,car,855,1174,485,628,319,143,0.9814337
16,2,car,857,1172,486,628,315,142,0.9732283
17,2,car,855,1174,485,628,319,143,0.9615077
18,2,car,645,896,483,616,251,133,0.96333736
19,2,car,646,897,483,617,251,134,0.977786
20,2,car,647,896,483,618,249,135,0.9689939
0,2,car,855,1172,484,628,317,144,0.9751634
1,2,car,855,1174,484,628,319,144,0.9688515
2,2,car,854,1174,484,629,320,145,0.97518736
3,2,car,855,1175,486,629,320,143,0.97531664
4,2,car,856,1173,485,627,317,142,0.9856763
5,2,car,856,1173,485,628,317,143,0.9873758
6,2,car,855,1176,485,628,321,143,0.98144484
7,2,car,854,1175,485,628,321,143,0.9778544
8,2,car,855,1173,485,628,318,143,0.9818629
9,2,car,855,1173,485,628,318,143,0.97837
10,2,car,854,1174,485,628,320,143,0.9834507
11,2,car,854,1174,485,628,320,143,0.98311543
12,2,car,855,1175,484,628,320,144,0.97615546
13,2,car,856,1175,485,627,319,142,0.98526317
14,2,car,856,1174,485,628,318,143,0.9712008
15,2,car,855,1174,484,628,319,144,0.98317546
16,2,car,855,1174,485,628,319,143,0.9814337
17,2,car,857,1172,486,628,315,142,0.9732283
18,2,car,855,1174,485,628,319,143,0.9615077
19,2,car,645,896,483,616,251,133,0.96333736
20,2,car,646,897,483,617,251,134,0.977786
21,2,car,647,896,483,618,249,135,0.9689939
0,2,car,857,1173,485,628,316,143,0.9871527
1,2,car,855,1172,484,628,317,144,0.9751634
2,2,car,855,1174,484,628,319,144,0.9688515
3,2,car,854,1174,484,629,320,145,0.97518736
4,2,car,855,1175,486,629,320,143,0.97531664
5,2,car,856,1173,485,627,317,142,0.9856763
6,2,car,856,1173,485,628,317,143,0.9873758
7,2,car,855,1176,485,628,321,143,0.98144484
8,2,car,854,1175,485,628,321,143,0.9778544
9,2,car,855,1173,485,628,318,143,0.9818629
10,2,car,855,1173,485,628,318,143,0.97837
11,2,car,854,1174,485,628,320,143,0.9834507
12,2,car,854,1174,485,628,320,143,0.98311543
13,2,car,855,1175,484,628,320,144,0.97615546
14,2,car,856,1175,485,627,319,142,0.98526317
15,2,car,856,1174,485,628,318,143,0.9712008
16,2,car,855,1174,484,628,319,144,0.98317546
17,2,car,855,1174,485,628,319,143,0.9814337
18,2,car,857,1172,486,628,315,142,0.9732283
19,2,car,855,1174,485,628,319,143,0.9615077
20,2,car,645,896,483,616,251,133,0.96333736
21,2,car,646,897,483,617,251,134,0.977786
