,cid,label,left,right,top,bottom,width,height,score
0,2,car,653,1015,466,672,362,206,0.9803139
0,2,car,653,1017,466,671,364,205,0.92320997
1,2,car,653,1015,466,672,362,206,0.9803139
0,2,car,651,1011,468,667,360,199,0.8975797
1,2,car,653,1017,466,671,364,205,0.92320997
2,2,car,653,1015,466,672,362,206,0.9803139
0,2,car,658,1011,469,667,353,198,0.9342102
1,2,car,651,1011,468,667,360,199,0.8975797
2,2,car,653,1017,466,671,364,205,0.92320997
3,2,car,653,1015,466,672,362,206,0.9803139
0,2,car,665,1009,448,684,344,236,0.7650382
1,2,car,658,1011,469,667,353,198,0.9342102
2,2,car,651,1011,468,667,360,199,0.8975797
3,2,car,653,1017,466,671,364,205,0.92320997
4,2,car,653,1015,466,672,362,206,0.9803139
0,2,car,668,1009,450,683,341,233,0.76993227
1,2,car,665,1009,448,684,344,236,0.7650382
2,2,car,658,1011,469,667,353,198,0.9342102
3,2,car,651,1011,468,667,360,199,0.8975797
4,2,car,653,1017,466,671,364,205,0.92320997
5,2,car,653,1015,466,672,362,206,0.9803139
0,2,car,652,1010,466,673,358,207,0.8264358
1,2,car,668,1009,450,683,341,233,0.76993227
2,2,car,665,1009,448,684,344,236,0.7650382
3,2,car,658,1011,469,667,353,198,0.9342102
4,2,car,651,1011,468,667,360,199,0.8975797
5,2,car,653,1017,466,671,364,205,0.92320997
6,2,car,653,1015,466,672,362,206,0.9803139
0,2,car,661,1018,467,669,357,202,0.7082259
1,2,car,652,1010,466,673,358,207,0.8264358
2,2,car,668,1009,450,683,341,233,0.76993227
3,2,car,665,1009,448,684,344,236,0.7650382
4,2,car,658,1011,469,667,353,198,0.9342102
5,2,car,651,1011,468,667,360,199,0.8975797
6,2,car,653,1017,466,671,364,205,0.92320997
7,2,car,653,1015,466,672,362,206,0.9803139
0,2,car,670,1012,450,678,342,228,0.6927976
1,2,car,661,1018,467,669,357,202,0.7082259
2,2,car,652,1010,466,673,358,207,0.8264358
3,2,car,668,1009,450,683,341,233,0.76993227
4,2,car,665,1009,448,684,344,236,0.7650382
5,2,car,658,1011,469,667,353,198,0.9342102
6,2,car,651,1011,468,667,360,199,0.8975797
7,2,car,653,1017,466,671,364,205,0.92320997
8,2,car,653,1015,466,672,362,206,0.9803139
0,2,car,659,1014,473,668,355,195,0.84414357
1,2,car,670,1012,450,678,342,228,0.6927976
2,2,car,661,1018,467,669,357,202,0.7082259
3,2,car,652,1010,466,673,358,207,0.8264358
4,2,car,668,1009,450,683,341,233,0.76993227
5,2,car,665,1009,448,684,344,236,0.7650382
6,2,car,658,1011,469,667,353,198,0.9342102
7,2,car,651,1011,468,667,360,199,0.8975797
8,2,car,653,1017,466,671,364,205,0.92320997
9,2,car,653,1015,466,672,362,206,0.9803139
0,2,car,665,1013,447,682,348,235,0.74403626
1,2,car,659,1014,473,668,355,195,0.84414357
2,2,car,670,1012,450,678,342,228,0.6927976
3,2,car,661,1018,467,669,357,202,0.7082259
4,2,car,652,1010,466,673,358,207,0.8264358
5,2,car,668,1009,450,683,341,233,0.76993227
6,2,car,665,1009,448,684,344,236,0.7650382
7,2,car,658,1011,469,667,353,198,0.9342102
8,2,car,651,1011,468,667,360,199,0.8975797
9,2,car,653,1017,466,671,364,205,0.92320997
10,2,car,653,1015,466,672,362,206,0.9803139
0,2,car,657,1014,471,669,357,198,0.7338227
1,2,car,665,1013,447,682,348,235,0.74403626
2,2,car,659,1014,473,668,355,195,0.84414357
3,2,car,670,1012,450,678,342,228,0.6927976
4,2,car,661,1018,467,669,357,202,0.7082259
5,2,car,652,1010,466,673,358,207,0.8264358
6,2,car,668,1009,450,683,341,233,0.76993227
7,2,car,665,1009,448,684,344,236,0.7650382
8,2,car,658,1011,469,667,353,198,0.9342102
9,2,car,651,1011,468,667,360,199,0.8975797
10,2,car,653,1017,466,671,364,205,0.92320997
11,2,car,653,1015,466,672,362,206,0.9803139
0,2,car,667,1013,447,681,346,234,0.7540771
1,2,car,657,1014,471,669,357,198,0.7338227
2,2,car,665,1013,447,682,348,235,0.74403626
3,2,car,659,1014,473,668,355,195,0.84414357
4,2,car,670,1012,450,678,342,228,0.6927976
5,2,car,661,1018,467,669,357,202,0.7082259
6,2,car,652,1010,466,673,358,207,0.8264358
7,2,car,668,1009,450,683,341,233,0.76993227
8,2,car,665,1009,448,684,344,236,0.7650382
9,2,car,658,1011,469,667,353,198,0.9342102
10,2,car,651,1011,468,667,360,199,0.8975797
11,2,car,653,1017,466,671,364,205,0.92320997
