,cid,label,left,right,top,bottom,width,height,score
0,2,car,414,726,463,681,312,218,0.9946946
0,2,car,414,726,462,680,312,218,0.99479216
1,2,car,414,726,463,681,312,218,0.9946946
1,2,car,414,726,462,680,312,218,0.99479216
2,2,car,414,726,463,681,312,218,0.9946946
2,2,car,414,726,462,680,312,218,0.99479216
3,2,car,414,726,463,681,312,218,0.9946946
3,2,car,414,726,462,680,312,218,0.99479216
4,2,car,414,726,463,681,312,218,0.9946946
4,2,car,414,726,462,680,312,218,0.99479216
5,2,car,414,726,463,681,312,218,0.9946946
5,2,car,414,726,462,680,312,218,0.99479216
6,2,car,414,726,463,681,312,218,0.9946946
6,2,car,414,726,462,680,312,218,0.99479216
7,2,car,414,726,463,681,312,218,0.9946946
7,2,car,414,726,462,680,312,218,0.99479216
8,2,car,414,726,463,681,312,218,0.9946946
8,2,car,414,726,462,680,312,218,0.99479216
9,2,car,414,726,463,681,312,218,0.9946946
9,2,car,414,726,462,680,312,218,0.99479216
10,2,car,414,726,463,681,312,218,0.9946946
10,2,car,414,726,462,680,312,218,0.99479216
11,2,car,414,726,463,681,312,218,0.9946946
11,2,car,414,726,462,680,312,218,0.99479216
12,2,car,414,726,463,681,312,218,0.9946946
12,2,car,414,726,462,680,312,218,0.99479216
13,2,car,414,726,463,681,312,218,0.9946946
13,2,car,414,726,462,680,312,218,0.99479216
14,2,car,414,726,463,681,312,218,0.9946946
14,2,car,414,726,462,680,312,218,0.99479216
15,2,car,414,726,463,681,312,218,0.9946946
15,2,car,414,726,462,680,312,218,0.99479216
16,2,car,414,726,463,681,312,218,0.9946946
16,2,car,414,726,462,680,312,218,0.99479216
17,2,car,414,726,463,681,312,218,0.9946946
17,2,car,414,726,462,680,312,218,0.99479216
18,2,car,414,726,463,681,312,218,0.9946946
18,2,car,414,726,462,680,312,218,0.99479216
19,2,car,414,726,463,681,312,218,0.9946946
19,2,car,414,726,462,680,312,218,0.99479216
20,2,car,414,726,463,681,312,218,0.9946946
20,2,car,414,726,462,680,312,218,0.99479216
21,2,car,414,726,463,681,312,218,0.9946946
21,2,car,414,726,462,680,312,218,0.99479216
22,2,car,414,726,463,681,312,218,0.9946946
22,2,car,414,726,462,680,312,218,0.99479216
23,2,car,414,726,463,681,312,218,0.9946946
23,2,car,414,726,462,680,312,218,0.99479216
24,2,car,414,726,463,681,312,218,0.9946946
24,2,car,414,726,462,680,312,218,0.99479216
25,2,car,414,726,463,681,312,218,0.9946946
25,2,car,414,726,462,680,312,218,0.99479216
26,2,car,414,726,463,681,312,218,0.9946946
26,2,car,414,726,462,680,312,218,0.99479216
27,2,car,414,726,463,681,312,218,0.9946946
27,2,car,414,726,462,680,312,218,0.99479216
28,2,car,414,726,463,681,312,218,0.9946946
28,2,car,414,726,462,680,312,218,0.99479216
29,2,car,414,726,463,681,312,218,0.9946946
29,2,car,414,726,462,680,312,218,0.99479216
30,2,car,414,726,463,681,312,218,0.9946946
30,2,car,414,726,462,680,312,218,0.99479216
31,2,car,414,726,463,681,312,218,0.9946946
31,2,car,414,726,462,680,312,218,0.99479216
32,2,car,414,726,463,681,312,218,0.9946946
32,2,car,414,726,462,680,312,218,0.99479216
33,2,car,414,726,463,681,312,218,0.9946946
33,2,car,414,726,462,680,312,218,0.99479216
34,2,car,414,726,463,681,312,218,0.9946946
34,2,car,414,726,462,680,312,218,0.99479216
35,2,car,414,726,463,681,312,218,0.9946946
35,2,car,414,726,462,680,312,218,0.99479216
36,2,car,414,726,463,681,312,218,0.9946946
36,2,car,414,726,462,680,312,218,0.99479216
37,2,car,414,726,463,681,312,218,0.9946946
37,2,car,414,726,462,680,312,218,0.99479216
38,2,car,414,726,463,681,312,218,0.9946946
38,2,car,414,726,462,680,312,218,0.99479216
39,2,car,414,726,463,681,312,218,0.9946946
39,2,car,414,726,462,680,312,218,0.99479216
40,2,car,414,726,463,681,312,218,0.9946946
40,2,car,414,726,462,680,312,218,0.99479216
41,2,car,414,726,463,681,312,218,0.9946946
41,2,car,414,726,462,680,312,218,0.99479216
42,2,car,414,726,463,681,312,218,0.9946946
