,cid,label,left,right,top,bottom,width,height,score
0,2,car,881,1172,506,614,291,108,0.9663348
1,2,car,881,1172,506,614,291,108,0.9663348
2,2,car,881,1172,506,614,291,108,0.9663348
3,2,car,881,1172,506,614,291,108,0.9663348
4,2,car,881,1172,506,614,291,108,0.9663348
5,2,car,881,1172,506,614,291,108,0.9663348
6,2,car,881,1172,506,614,291,108,0.9663348
7,2,car,881,1172,506,614,291,108,0.9663348
8,2,car,881,1172,506,614,291,108,0.9663348
9,2,car,881,1172,506,614,291,108,0.9663348
10,2,car,881,1172,506,614,291,108,0.9663348
11,2,car,881,1172,506,614,291,108,0.9663348
12,2,car,881,1172,506,614,291,108,0.9663348
13,2,car,881,1172,506,614,291,108,0.9663348
14,2,car,881,1172,506,614,291,108,0.9663348
15,2,car,881,1172,506,614,291,108,0.9663348
16,2,car,881,1172,506,614,291,108,0.9663348
17,2,car,881,1172,506,614,291,108,0.9663348
18,2,car,881,1172,506,614,291,108,0.9663348
19,2,car,881,1172,506,614,291,108,0.9663348
20,2,car,881,1172,506,614,291,108,0.9663348
21,2,car,881,1172,506,614,291,108,0.9663348
22,2,car,881,1172,506,614,291,108,0.9663348
23,2,car,881,1172,506,614,291,108,0.9663348
24,2,car,881,1172,506,614,291,108,0.9663348
25,2,car,881,1172,506,614,291,108,0.9663348
26,2,car,881,1172,506,614,291,108,0.9663348
27,2,car,881,1172,506,614,291,108,0.9663348
28,2,car,881,1172,506,614,291,108,0.9663348
29,2,car,881,1172,506,614,291,108,0.9663348
30,2,car,881,1172,506,614,291,108,0.9663348
31,2,car,881,1172,506,614,291,108,0.9663348
32,2,car,881,1172,506,614,291,108,0.9663348
33,2,car,881,1172,506,614,291,108,0.9663348
34,2,car,881,1172,506,614,291,108,0.9663348
35,2,car,881,1172,506,614,291,108,0.9663348
36,2,car,881,1172,506,614,291,108,0.9663348
37,2,car,881,1172,506,614,291,108,0.9663348
38,2,car,881,1172,506,614,291,108,0.9663348
39,2,car,881,1172,506,614,291,108,0.9663348
40,2,car,881,1172,506,614,291,108,0.9663348
41,2,car,881,1172,506,614,291,108,0.9663348
42,2,car,881,1172,506,614,291,108,0.9663348
43,2,car,881,1172,506,614,291,108,0.9663348
44,2,car,881,1172,506,614,291,108,0.9663348
45,2,car,881,1172,506,614,291,108,0.9663348
46,2,car,881,1172,506,614,291,108,0.9663348
47,2,car,881,1172,506,614,291,108,0.9663348
48,2,car,881,1172,506,614,291,108,0.9663348
49,2,car,881,1172,506,614,291,108,0.9663348
50,2,car,881,1172,506,614,291,108,0.9663348
51,2,car,881,1172,506,614,291,108,0.9663348
0,2,car,881,1169,506,614,288,108,0.9661831
1,2,car,881,1169,506,614,288,108,0.9661831
2,2,car,881,1169,506,614,288,108,0.9661831
3,2,car,881,1169,506,614,288,108,0.9661831
4,2,car,881,1169,506,614,288,108,0.9661831
5,2,car,881,1169,506,614,288,108,0.9661831
6,2,car,881,1169,506,614,288,108,0.9661831
7,2,car,881,1169,506,614,288,108,0.9661831
8,2,car,881,1169,506,614,288,108,0.9661831
9,2,car,881,1169,506,614,288,108,0.9661831
10,2,car,881,1169,506,614,288,108,0.9661831
11,2,car,881,1169,506,614,288,108,0.9661831
12,2,car,881,1169,506,614,288,108,0.9661831
13,2,car,881,1169,506,614,288,108,0.9661831
14,2,car,881,1169,506,614,288,108,0.9661831
15,2,car,881,1169,506,614,288,108,0.9661831
16,2,car,881,1169,506,614,288,108,0.9661831
17,2,car,881,1169,506,614,288,108,0.9661831
18,2,car,881,1169,506,614,288,108,0.9661831
19,2,car,881,1169,506,614,288,108,0.9661831
20,2,car,881,1169,506,614,288,108,0.9661831
21,2,car,881,1169,506,614,288,108,0.9661831
22,2,car,881,1169,506,614,288,108,0.9661831
23,2,car,881,1169,506,614,288,108,0.9661831
24,2,car,881,1169,506,614,288,108,0.9661831
25,2,car,881,1169,506,614,288,108,0.9661831
26,2,car,881,1169,506,614,288,108,0.9661831
27,2,car,881,1169,506,614,288,108,0.9661831
28,2,car,881,1169,506,614,288,108,0.9661831
29,2,car,881,1169,506,614,288,108,0.9661831
30,2,car,881,1169,506,614,288,108,0.9661831
31,2,car,881,1169,506,614,288,108,0.9661831
32,2,car,881,1169,506,614,288,108,0.9661831
33,2,car,881,1169,506,614,288,108,0.9661831
34,2,car,881,1169,506,614,288,108,0.9661831
35,2,car,881,1169,506,614,288,108,0.9661831
36,2,car,881,1169,506,614,288,108,0.9661831
37,2,car,881,1169,506,614,288,108,0.9661831
38,2,car,881,1169,506,614,288,108,0.9661831
39,2,car,881,1169,506,614,288,108,0.9661831
40,2,car,881,1169,506,614,288,108,0.9661831
41,2,car,881,1169,506,614,288,108,0.9661831
42,2,car,881,1169,506,614,288,108,0.9661831
43,2,car,881,1169,506,614,288,108,0.9661831
44,2,car,881,1169,506,614,288,108,0.9661831
45,2,car,881,1169,506,614,288,108,0.9661831
46,2,car,881,1169,506,614,288,108,0.9661831
47,2,car,881,1169,506,614,288,108,0.9661831
48,2,car,881,1169,506,614,288,108,0.9661831
49,2,car,881,1169,506,614,288,108,0.9661831
50,2,car,881,1169,506,614,288,108,0.9661831
