,cid,label,left,right,top,bottom,width,height,score
0,2,car,531,635,506,581,104,75,0.9009546
0,2,car,531,635,504,580,104,76,0.9246967
1,2,car,531,635,506,581,104,75,0.9009546
1,2,car,531,635,504,580,104,76,0.9246967
2,2,car,531,635,506,581,104,75,0.9009546
2,2,car,531,635,504,580,104,76,0.9246967
3,2,car,531,635,506,581,104,75,0.9009546
3,2,car,531,635,504,580,104,76,0.9246967
4,2,car,531,635,506,581,104,75,0.9009546
4,2,car,531,635,504,580,104,76,0.9246967
5,2,car,531,635,506,581,104,75,0.9009546
5,2,car,531,635,504,580,104,76,0.9246967
6,2,car,531,635,506,581,104,75,0.9009546
6,2,car,531,635,504,580,104,76,0.9246967
7,2,car,531,635,506,581,104,75,0.9009546
7,2,car,531,635,504,580,104,76,0.9246967
8,2,car,531,635,506,581,104,75,0.9009546
8,2,car,531,635,504,580,104,76,0.9246967
9,2,car,531,635,506,581,104,75,0.9009546
9,2,car,531,635,504,580,104,76,0.9246967
10,2,car,531,635,506,581,104,75,0.9009546
10,2,car,531,635,504,580,104,76,0.9246967
11,2,car,531,635,506,581,104,75,0.9009546
11,2,car,531,635,504,580,104,76,0.9246967
12,2,car,531,635,506,581,104,75,0.9009546
12,2,car,531,635,504,580,104,76,0.9246967
13,2,car,531,635,506,581,104,75,0.9009546
13,2,car,531,635,504,580,104,76,0.9246967
14,2,car,531,635,506,581,104,75,0.9009546
14,2,car,531,635,504,580,104,76,0.9246967
15,2,car,531,635,506,581,104,75,0.9009546
15,2,car,531,635,504,580,104,76,0.9246967
16,2,car,531,635,506,581,104,75,0.9009546
16,2,car,531,635,504,580,104,76,0.9246967
17,2,car,531,635,506,581,104,75,0.9009546
17,2,car,531,635,504,580,104,76,0.9246967
18,2,car,531,635,506,581,104,75,0.9009546
18,2,car,531,635,504,580,104,76,0.9246967
19,2,car,531,635,506,581,104,75,0.9009546
19,2,car,531,635,504,580,104,76,0.9246967
20,2,car,531,635,506,581,104,75,0.9009546
20,2,car,531,635,504,580,104,76,0.9246967
21,2,car,531,635,506,581,104,75,0.9009546
21,2,car,531,635,504,580,104,76,0.9246967
22,2,car,531,635,506,581,104,75,0.9009546
22,2,car,531,635,504,580,104,76,0.9246967
23,2,car,531,635,506,581,104,75,0.9009546
23,2,car,531,635,504,580,104,76,0.9246967
24,2,car,531,635,506,581,104,75,0.9009546
24,2,car,531,635,504,580,104,76,0.9246967
25,2,car,531,635,506,581,104,75,0.9009546
25,2,car,531,635,504,580,104,76,0.9246967
26,2,car,531,635,506,581,104,75,0.9009546
26,2,car,531,635,504,580,104,76,0.9246967
27,2,car,531,635,506,581,104,75,0.9009546
27,2,car,531,635,504,580,104,76,0.9246967
28,2,car,531,635,506,581,104,75,0.9009546
28,2,car,531,635,504,580,104,76,0.9246967
29,2,car,531,635,506,581,104,75,0.9009546
29,2,car,531,635,504,580,104,76,0.9246967
30,2,car,531,635,506,581,104,75,0.9009546
30,2,car,531,635,504,580,104,76,0.9246967
31,2,car,531,635,506,581,104,75,0.9009546
31,2,car,531,635,504,580,104,76,0.9246967
32,2,car,531,635,506,581,104,75,0.9009546
32,2,car,531,635,504,580,104,76,0.9246967
33,2,car,531,635,506,581,104,75,0.9009546
