,cid,label,left,right,top,bottom,width,height,score
0,2,car,910,1153,484,583,243,99,0.7323254
1,2,car,910,1153,484,583,243,99,0.7323254
2,2,car,910,1153,484,583,243,99,0.7323254
3,2,car,910,1153,484,583,243,99,0.7323254
4,2,car,910,1153,484,583,243,99,0.7323254
5,2,car,910,1153,484,583,243,99,0.7323254
6,2,car,910,1153,484,583,243,99,0.7323254
7,2,car,910,1153,484,583,243,99,0.7323254
8,2,car,910,1153,484,583,243,99,0.7323254
9,2,car,910,1153,484,583,243,99,0.7323254
10,2,car,910,1153,484,583,243,99,0.7323254
11,2,car,910,1153,484,583,243,99,0.7323254
12,2,car,910,1153,484,583,243,99,0.7323254
13,2,car,910,1153,484,583,243,99,0.7323254
14,2,car,910,1153,484,583,243,99,0.7323254
15,2,car,910,1153,484,583,243,99,0.7323254
16,2,car,910,1153,484,583,243,99,0.7323254
17,2,car,910,1153,484,583,243,99,0.7323254
18,2,car,910,1153,484,583,243,99,0.7323254
19,2,car,910,1153,484,583,243,99,0.7323254
20,2,car,910,1153,484,583,243,99,0.7323254
21,2,car,910,1153,484,583,243,99,0.7323254
22,2,car,910,1153,484,583,243,99,0.7323254
23,2,car,910,1153,484,583,243,99,0.7323254
24,2,car,910,1153,484,583,243,99,0.7323254
25,2,car,910,1153,484,583,243,99,0.7323254
26,2,car,910,1153,484,583,243,99,0.7323254
27,2,car,910,1153,484,583,243,99,0.7323254
28,2,car,910,1153,484,583,243,99,0.7323254
29,2,car,910,1153,484,583,243,99,0.7323254
30,2,car,910,1153,484,583,243,99,0.7323254
31,2,car,910,1153,484,583,243,99,0.7323254
32,2,car,910,1153,484,583,243,99,0.7323254
33,2,car,910,1153,484,583,243,99,0.7323254
34,2,car,910,1153,484,583,243,99,0.7323254
35,2,car,910,1153,484,583,243,99,0.7323254
36,2,car,910,1153,484,583,243,99,0.7323254
37,2,car,910,1153,484,583,243,99,0.7323254
38,2,car,910,1153,484,583,243,99,0.7323254
39,2,car,910,1153,484,583,243,99,0.7323254
40,2,car,910,1153,484,583,243,99,0.7323254
41,2,car,910,1153,484,583,243,99,0.7323254
42,2,car,910,1153,484,583,243,99,0.7323254
43,2,car,910,1153,484,583,243,99,0.7323254
44,2,car,910,1153,484,583,243,99,0.7323254
45,2,car,910,1153,484,583,243,99,0.7323254
46,2,car,910,1153,484,583,243,99,0.7323254
0,2,car,910,1152,484,583,242,99,0.78261006
1,2,car,910,1152,484,583,242,99,0.78261006
2,2,car,910,1152,484,583,242,99,0.78261006
3,2,car,910,1152,484,583,242,99,0.78261006
4,2,car,910,1152,484,583,242,99,0.78261006
0,2,car,910,1152,483,583,242,100,0.6558999
5,2,car,910,1152,484,583,242,99,0.78261006
1,2,car,910,1152,483,583,242,100,0.6558999
6,2,car,910,1152,484,583,242,99,0.78261006
2,2,car,910,1152,483,583,242,100,0.6558999
7,2,car,910,1152,484,583,242,99,0.78261006
3,2,car,910,1152,483,583,242,100,0.6558999
8,2,car,910,1152,484,583,242,99,0.78261006
4,2,car,910,1152,483,583,242,100,0.6558999
9,2,car,910,1152,484,583,242,99,0.78261006
5,2,car,910,1152,483,583,242,100,0.6558999
10,2,car,910,1152,484,583,242,99,0.78261006
6,2,car,910,1152,483,583,242,100,0.6558999
11,2,car,910,1152,484,583,242,99,0.78261006
7,2,car,910,1152,483,583,242,100,0.6558999
12,2,car,910,1152,484,583,242,99,0.78261006
8,2,car,910,1152,483,583,242,100,0.6558999
13,2,car,910,1152,484,583,242,99,0.78261006
9,2,car,910,1152,483,583,242,100,0.6558999
14,2,car,910,1152,484,583,242,99,0.78261006
10,2,car,910,1152,483,583,242,100,0.6558999
15,2,car,910,1152,484,583,242,99,0.78261006
11,2,car,910,1152,483,583,242,100,0.6558999
16,2,car,910,1152,484,583,242,99,0.78261006
12,2,car,910,1152,483,583,242,100,0.6558999
17,2,car,910,1152,484,583,242,99,0.78261006
13,2,car,910,1152,483,583,242,100,0.6558999
18,2,car,910,1152,484,583,242,99,0.78261006
14,2,car,910,1152,483,583,242,100,0.6558999
19,2,car,910,1152,484,583,242,99,0.78261006
15,2,car,910,1152,483,583,242,100,0.6558999
20,2,car,910,1152,484,583,242,99,0.78261006
16,2,car,910,1152,483,583,242,100,0.6558999
21,2,car,910,1152,484,583,242,99,0.78261006
17,2,car,910,1152,483,583,242,100,0.6558999
22,2,car,910,1152,484,583,242,99,0.78261006
18,2,car,910,1152,483,583,242,100,0.6558999
23,2,car,910,1152,484,583,242,99,0.78261006
19,2,car,910,1152,483,583,242,100,0.6558999
24,2,car,910,1152,484,583,242,99,0.78261006
20,2,car,910,1152,483,583,242,100,0.6558999
