,cid,label,left,right,top,bottom,width,height,score
0,2,car,682,811,539,597,129,58,0.7605614
1,2,car,682,811,539,597,129,58,0.7605614
0,2,car,682,811,539,597,129,58,0.79091156
2,2,car,682,811,539,597,129,58,0.7605614
1,2,car,682,811,539,597,129,58,0.79091156
3,2,car,682,811,539,597,129,58,0.7605614
0,2,car,681,809,540,597,128,57,0.8069411
0,2,car,682,810,539,597,128,58,0.78373826
1,2,car,681,809,540,597,128,57,0.8069411
1,2,car,682,810,539,597,128,58,0.78373826
2,2,car,681,809,540,597,128,57,0.8069411
2,2,car,682,810,539,597,128,58,0.78373826
3,2,car,681,809,540,597,128,57,0.8069411
3,2,car,682,810,539,597,128,58,0.78373826
4,2,car,681,809,540,597,128,57,0.8069411
0,2,car,681,809,539,597,128,58,0.76085603
4,2,car,682,810,539,597,128,58,0.78373826
5,2,car,681,809,540,597,128,57,0.8069411
0,2,car,682,810,539,597,128,58,0.70027906
1,2,car,681,809,539,597,128,58,0.76085603
5,2,car,682,810,539,597,128,58,0.78373826
6,2,car,681,809,540,597,128,57,0.8069411
1,2,car,682,810,539,597,128,58,0.70027906
2,2,car,681,809,539,597,128,58,0.76085603
6,2,car,682,810,539,597,128,58,0.78373826
7,2,car,681,809,540,597,128,57,0.8069411
2,2,car,682,810,539,597,128,58,0.70027906
3,2,car,681,809,539,597,128,58,0.76085603
7,2,car,682,810,539,597,128,58,0.78373826
8,2,car,681,809,540,597,128,57,0.8069411
0,2,car,682,810,540,597,128,57,0.714248
3,2,car,682,810,539,597,128,58,0.70027906
4,2,car,681,809,539,597,128,58,0.76085603
8,2,car,682,810,539,597,128,58,0.78373826
9,2,car,681,809,540,597,128,57,0.8069411
0,2,car,682,810,539,597,128,58,0.6788823
1,2,car,682,810,540,597,128,57,0.714248
4,2,car,682,810,539,597,128,58,0.70027906
5,2,car,681,809,539,597,128,58,0.76085603
9,2,car,682,810,539,597,128,58,0.78373826
10,2,car,681,809,540,597,128,57,0.8069411
1,2,car,682,810,539,597,128,58,0.6788823
2,2,car,682,810,540,597,128,57,0.714248
5,2,car,682,810,539,597,128,58,0.70027906
6,2,car,681,809,539,597,128,58,0.76085603
10,2,car,682,810,539,597,128,58,0.78373826
11,2,car,681,809,540,597,128,57,0.8069411
2,2,car,682,810,539,597,128,58,0.6788823
3,2,car,682,810,540,597,128,57,0.714248
6,2,car,682,810,539,597,128,58,0.70027906
7,2,car,681,809,539,597,128,58,0.76085603
11,2,car,682,810,539,597,128,58,0.78373826
12,2,car,681,809,540,597,128,57,0.8069411
3,2,car,682,810,539,597,128,58,0.6788823
4,2,car,682,810,540,597,128,57,0.714248
7,2,car,682,810,539,597,128,58,0.70027906
8,2,car,681,809,539,597,128,58,0.76085603
12,2,car,682,810,539,597,128,58,0.78373826
13,2,car,681,809,540,597,128,57,0.8069411
4,2,car,682,810,539,597,128,58,0.6788823
5,2,car,682,810,540,597,128,57,0.714248
8,2,car,682,810,539,597,128,58,0.70027906
9,2,car,681,809,539,597,128,58,0.76085603
13,2,car,682,810,539,597,128,58,0.78373826
14,2,car,681,809,540,597,128,57,0.8069411
5,2,car,682,810,539,597,128,58,0.6788823
6,2,car,682,810,540,597,128,57,0.714248
9,2,car,682,810,539,597,128,58,0.70027906
10,2,car,681,809,539,597,128,58,0.76085603
14,2,car,682,810,539,597,128,58,0.78373826
15,2,car,681,809,540,597,128,57,0.8069411
6,2,car,682,810,539,597,128,58,0.6788823
7,2,car,682,810,540,597,128,57,0.714248
10,2,car,682,810,539,597,128,58,0.70027906
11,2,car,681,809,539,597,128,58,0.76085603
15,2,car,682,810,539,597,128,58,0.78373826
16,2,car,681,809,540,597,128,57,0.8069411
7,2,car,682,810,539,597,128,58,0.6788823
8,2,car,682,810,540,597,128,57,0.714248
11,2,car,682,810,539,597,128,58,0.70027906
12,2,car,681,809,539,597,128,58,0.76085603
16,2,car,682,810,539,597,128,58,0.78373826
17,2,car,681,809,540,597,128,57,0.8069411
8,2,car,682,810,539,597,128,58,0.6788823
9,2,car,682,810,540,597,128,57,0.714248
12,2,car,682,810,539,597,128,58,0.70027906
13,2,car,681,809,539,597,128,58,0.76085603
17,2,car,682,810,539,597,128,58,0.78373826
18,2,car,681,809,540,597,128,57,0.8069411
9,2,car,682,810,539,597,128,58,0.6788823
10,2,car,682,810,540,597,128,57,0.714248
13,2,car,682,810,539,597,128,58,0.70027906
14,2,car,681,809,539,597,128,58,0.76085603
18,2,car,682,810,539,597,128,58,0.78373826
19,2,car,681,809,540,597,128,57,0.8069411
10,2,car,682,810,539,597,128,58,0.6788823
11,2,car,682,810,540,597,128,57,0.714248
14,2,car,682,810,539,597,128,58,0.70027906
15,2,car,681,809,539,597,128,58,0.76085603
19,2,car,682,810,539,597,128,58,0.78373826
20,2,car,681,809,540,597,128,57,0.8069411
11,2,car,682,810,539,597,128,58,0.6788823
12,2,car,682,810,540,597,128,57,0.714248
15,2,car,682,810,539,597,128,58,0.70027906
16,2,car,681,809,539,597,128,58,0.76085603
20,2,car,682,810,539,597,128,58,0.78373826
21,2,car,681,809,540,597,128,57,0.8069411
12,2,car,682,810,539,597,128,58,0.6788823
13,2,car,682,810,540,597,128,57,0.714248
16,2,car,682,810,539,597,128,58,0.70027906
17,2,car,681,809,539,597,128,58,0.76085603
21,2,car,682,810,539,597,128,58,0.78373826
22,2,car,681,809,540,597,128,57,0.8069411
