,cid,label,left,right,top,bottom,width,height,score
0,2,car,726,869,504,572,143,68,0.9668735
1,2,car,726,869,504,572,143,68,0.9668735
2,2,car,726,869,504,572,143,68,0.9668735
3,2,car,726,869,504,572,143,68,0.9668735
4,2,car,726,869,504,572,143,68,0.9668735
5,2,car,726,869,504,572,143,68,0.9668735
6,2,car,726,869,504,572,143,68,0.9668735
7,2,car,726,869,504,572,143,68,0.9668735
8,2,car,726,869,504,572,143,68,0.9668735
9,2,car,726,869,504,572,143,68,0.9668735
10,2,car,726,869,504,572,143,68,0.9668735
11,2,car,726,869,504,572,143,68,0.9668735
12,2,car,726,869,504,572,143,68,0.9668735
13,2,car,726,869,504,572,143,68,0.9668735
14,2,car,726,869,504,572,143,68,0.9668735
15,2,car,726,869,504,572,143,68,0.9668735
16,2,car,726,869,504,572,143,68,0.9668735
17,2,car,726,869,504,572,143,68,0.9668735
18,2,car,726,869,504,572,143,68,0.9668735
19,2,car,726,869,504,572,143,68,0.9668735
20,2,car,726,869,504,572,143,68,0.9668735
21,2,car,726,869,504,572,143,68,0.9668735
22,2,car,726,869,504,572,143,68,0.9668735
23,2,car,726,869,504,572,143,68,0.9668735
24,2,car,726,869,504,572,143,68,0.9668735
25,2,car,726,869,504,572,143,68,0.9668735
26,2,car,726,869,504,572,143,68,0.9668735
27,2,car,726,869,504,572,143,68,0.9668735
28,2,car,726,869,504,572,143,68,0.9668735
29,2,car,726,869,504,572,143,68,0.9668735
0,2,car,726,868,504,573,142,69,0.97341585
1,2,car,726,868,504,573,142,69,0.97341585
2,2,car,726,868,504,573,142,69,0.97341585
3,2,car,726,868,504,573,142,69,0.97341585
4,2,car,726,868,504,573,142,69,0.97341585
5,2,car,726,868,504,573,142,69,0.97341585
0,2,car,726,868,504,572,142,68,0.9745161
6,2,car,726,868,504,573,142,69,0.97341585
1,2,car,726,868,504,572,142,68,0.9745161
7,2,car,726,868,504,573,142,69,0.97341585
2,2,car,726,868,504,572,142,68,0.9745161
8,2,car,726,868,504,573,142,69,0.97341585
3,2,car,726,868,504,572,142,68,0.9745161
9,2,car,726,868,504,573,142,69,0.97341585
4,2,car,726,868,504,572,142,68,0.9745161
10,2,car,726,868,504,573,142,69,0.97341585
5,2,car,726,868,504,572,142,68,0.9745161
11,2,car,726,868,504,573,142,69,0.97341585
0,2,car,726,868,504,572,142,68,0.97769433
6,2,car,726,868,504,572,142,68,0.9745161
12,2,car,726,868,504,573,142,69,0.97341585
0,2,car,726,868,504,572,142,68,0.9744255
1,2,car,726,868,504,572,142,68,0.97769433
7,2,car,726,868,504,572,142,68,0.9745161
13,2,car,726,868,504,573,142,69,0.97341585
1,2,car,726,868,504,572,142,68,0.9744255
2,2,car,726,868,504,572,142,68,0.97769433
8,2,car,726,868,504,572,142,68,0.9745161
14,2,car,726,868,504,573,142,69,0.97341585
2,2,car,726,868,504,572,142,68,0.9744255
3,2,car,726,868,504,572,142,68,0.97769433
9,2,car,726,868,504,572,142,68,0.9745161
15,2,car,726,868,504,573,142,69,0.97341585
3,2,car,726,868,504,572,142,68,0.9744255
4,2,car,726,868,504,572,142,68,0.97769433
10,2,car,726,868,504,572,142,68,0.9745161
16,2,car,726,868,504,573,142,69,0.97341585
4,2,car,726,868,504,572,142,68,0.9744255
5,2,car,726,868,504,572,142,68,0.97769433
11,2,car,726,868,504,572,142,68,0.9745161
17,2,car,726,868,504,573,142,69,0.97341585
5,2,car,726,868,504,572,142,68,0.9744255
6,2,car,726,868,504,572,142,68,0.97769433
12,2,car,726,868,504,572,142,68,0.9745161
18,2,car,726,868,504,573,142,69,0.97341585
6,2,car,726,868,504,572,142,68,0.9744255
7,2,car,726,868,504,572,142,68,0.97769433
13,2,car,726,868,504,572,142,68,0.9745161
19,2,car,726,868,504,573,142,69,0.97341585
7,2,car,726,868,504,572,142,68,0.9744255
8,2,car,726,868,504,572,142,68,0.97769433
14,2,car,726,868,504,572,142,68,0.9745161
20,2,car,726,868,504,573,142,69,0.97341585
8,2,car,726,868,504,572,142,68,0.9744255
9,2,car,726,868,504,572,142,68,0.97769433
15,2,car,726,868,504,572,142,68,0.9745161
21,2,car,726,868,504,573,142,69,0.97341585
9,2,car,726,868,504,572,142,68,0.9744255
10,2,car,726,868,504,572,142,68,0.97769433
16,2,car,726,868,504,572,142,68,0.9745161
22,2,car,726,868,504,573,142,69,0.97341585
0,2,car,726,868,504,573,142,69,0.970288
10,2,car,726,868,504,572,142,68,0.9744255
11,2,car,726,868,504,572,142,68,0.97769433
17,2,car,726,868,504,572,142,68,0.9745161
23,2,car,726,868,504,573,142,69,0.97341585
0,2,car,726,868,504,573,142,69,0.9716571
1,2,car,726,868,504,573,142,69,0.970288
11,2,car,726,868,504,572,142,68,0.9744255
12,2,car,726,868,504,572,142,68,0.97769433
18,2,car,726,868,504,572,142,68,0.9745161
24,2,car,726,868,504,573,142,69,0.97341585
1,2,car,726,868,504,573,142,69,0.9716571
2,2,car,726,868,504,573,142,69,0.970288
12,2,car,726,868,504,572,142,68,0.9744255
13,2,car,726,868,504,572,142,68,0.97769433
19,2,car,726,868,504,572,142,68,0.9745161
25,2,car,726,868,504,573,142,69,0.97341585
2,2,car,726,868,504,573,142,69,0.9716571
3,2,car,726,868,504,573,142,69,0.970288
13,2,car,726,868,504,572,142,68,0.9744255
14,2,car,726,868,504,572,142,68,0.97769433
20,2,car,726,868,504,572,142,68,0.9745161
26,2,car,726,868,504,573,142,69,0.97341585
3,2,car,726,868,504,573,142,69,0.9716571
4,2,car,726,868,504,573,142,69,0.970288
14,2,car,726,868,504,572,142,68,0.9744255
15,2,car,726,868,504,572,142,68,0.97769433
21,2,car,726,868,504,572,142,68,0.9745161
27,2,car,726,868,504,573,142,69,0.97341585
4,2,car,726,868,504,573,142,69,0.9716571
5,2,car,726,868,504,573,142,69,0.970288
15,2,car,726,868,504,572,142,68,0.9744255
16,2,car,726,868,504,572,142,68,0.97769433
22,2,car,726,868,504,572,142,68,0.9745161
28,2,car,726,868,504,573,142,69,0.97341585
0,2,car,727,868,504,573,141,69,0.974555
1,2,car,727,868,504,573,141,69,0.974555
0,2,car,727,868,504,573,141,69,0.97600514
2,2,car,727,868,504,573,141,69,0.974555
1,2,car,727,868,504,573,141,69,0.97600514
3,2,car,727,868,504,573,141,69,0.974555
2,2,car,727,868,504,573,141,69,0.97600514
4,2,car,727,868,504,573,141,69,0.974555
3,2,car,727,868,504,573,141,69,0.97600514
5,2,car,727,868,504,573,141,69,0.974555
4,2,car,727,868,504,573,141,69,0.97600514
6,2,car,727,868,504,573,141,69,0.974555
5,2,car,727,868,504,573,141,69,0.97600514
7,2,car,727,868,504,573,141,69,0.974555
6,2,car,727,868,504,573,141,69,0.97600514
8,2,car,727,868,504,573,141,69,0.974555
7,2,car,727,868,504,573,141,69,0.97600514
9,2,car,727,868,504,573,141,69,0.974555
8,2,car,727,868,504,573,141,69,0.97600514
10,2,car,727,868,504,573,141,69,0.974555
