,cid,label,left,right,top,bottom,width,height,score
0,2,car,648,907,485,618,259,133,0.89134514
1,2,car,648,907,485,618,259,133,0.89134514
2,2,car,648,907,485,618,259,133,0.89134514
0,2,car,648,907,485,620,259,135,0.9054988
3,2,car,648,907,485,618,259,133,0.89134514
1,2,car,648,907,485,620,259,135,0.9054988
4,2,car,648,907,485,618,259,133,0.89134514
2,2,car,648,907,485,620,259,135,0.9054988
5,2,car,648,907,485,618,259,133,0.89134514
3,2,car,648,907,485,620,259,135,0.9054988
6,2,car,648,907,485,618,259,133,0.89134514
4,2,car,648,907,485,620,259,135,0.9054988
7,2,car,648,907,485,618,259,133,0.89134514
5,2,car,648,907,485,620,259,135,0.9054988
8,2,car,648,907,485,618,259,133,0.89134514
6,2,car,648,907,485,620,259,135,0.9054988
9,2,car,648,907,485,618,259,133,0.89134514
7,2,car,648,907,485,620,259,135,0.9054988
10,2,car,648,907,485,618,259,133,0.89134514
0,2,car,648,907,485,618,259,133,0.90709186
8,2,car,648,907,485,620,259,135,0.9054988
11,2,car,648,907,485,618,259,133,0.89134514
1,2,car,648,907,485,618,259,133,0.90709186
9,2,car,648,907,485,620,259,135,0.9054988
12,2,car,648,907,485,618,259,133,0.89134514
2,2,car,648,907,485,618,259,133,0.90709186
10,2,car,648,907,485,620,259,135,0.9054988
13,2,car,648,907,485,618,259,133,0.89134514
3,2,car,648,907,485,618,259,133,0.90709186
11,2,car,648,907,485,620,259,135,0.9054988
14,2,car,648,907,485,618,259,133,0.89134514
4,2,car,648,907,485,618,259,133,0.90709186
12,2,car,648,907,485,620,259,135,0.9054988
15,2,car,648,907,485,618,259,133,0.89134514
5,2,car,648,907,485,618,259,133,0.90709186
13,2,car,648,907,485,620,259,135,0.9054988
16,2,car,648,907,485,618,259,133,0.89134514
6,2,car,648,907,485,618,259,133,0.90709186
14,2,car,648,907,485,620,259,135,0.9054988
17,2,car,648,907,485,618,259,133,0.89134514
7,2,car,648,907,485,618,259,133,0.90709186
15,2,car,648,907,485,620,259,135,0.9054988
18,2,car,648,907,485,618,259,133,0.89134514
8,2,car,648,907,485,618,259,133,0.90709186
16,2,car,648,907,485,620,259,135,0.9054988
19,2,car,648,907,485,618,259,133,0.89134514
0,2,car,647,905,484,619,258,135,0.90413207
1,2,car,647,905,484,619,258,135,0.90413207
2,2,car,647,905,484,619,258,135,0.90413207
3,2,car,647,905,484,619,258,135,0.90413207
4,2,car,647,905,484,619,258,135,0.90413207
5,2,car,647,905,484,619,258,135,0.90413207
0,2,car,647,905,483,619,258,136,0.9129015
6,2,car,647,905,484,619,258,135,0.90413207
0,2,car,648,906,483,619,258,136,0.9226811
1,2,car,647,905,483,619,258,136,0.9129015
7,2,car,647,905,484,619,258,135,0.90413207
1,2,car,648,906,483,619,258,136,0.9226811
2,2,car,647,905,483,619,258,136,0.9129015
8,2,car,647,905,484,619,258,135,0.90413207
2,2,car,648,906,483,619,258,136,0.9226811
3,2,car,647,905,483,619,258,136,0.9129015
9,2,car,647,905,484,619,258,135,0.90413207
3,2,car,648,906,483,619,258,136,0.9226811
4,2,car,647,905,483,619,258,136,0.9129015
10,2,car,647,905,484,619,258,135,0.90413207
4,2,car,648,906,483,619,258,136,0.9226811
5,2,car,647,905,483,619,258,136,0.9129015
11,2,car,647,905,484,619,258,135,0.90413207
0,2,car,648,906,485,619,258,134,0.8677648
5,2,car,648,906,483,619,258,136,0.9226811
6,2,car,647,905,483,619,258,136,0.9129015
12,2,car,647,905,484,619,258,135,0.90413207
1,2,car,648,906,485,619,258,134,0.8677648
6,2,car,648,906,483,619,258,136,0.9226811
7,2,car,647,905,483,619,258,136,0.9129015
13,2,car,647,905,484,619,258,135,0.90413207
2,2,car,648,906,485,619,258,134,0.8677648
7,2,car,648,906,483,619,258,136,0.9226811
8,2,car,647,905,483,619,258,136,0.9129015
14,2,car,647,905,484,619,258,135,0.90413207
0,2,car,647,905,485,619,258,134,0.9285691
3,2,car,648,906,485,619,258,134,0.8677648
8,2,car,648,906,483,619,258,136,0.9226811
9,2,car,647,905,483,619,258,136,0.9129015
