,cid,label,left,right,top,bottom,width,height,score
0,2,car,785,957,496,579,172,83,0.99148333
1,2,car,785,957,496,579,172,83,0.99148333
2,2,car,785,957,496,579,172,83,0.99148333
3,2,car,785,957,496,579,172,83,0.99148333
4,2,car,785,957,496,579,172,83,0.99148333
5,2,car,785,957,496,579,172,83,0.99148333
6,2,car,785,957,496,579,172,83,0.99148333
0,2,car,786,957,496,578,171,82,0.9922156
1,2,car,786,957,496,578,171,82,0.9922156
2,2,car,786,957,496,578,171,82,0.9922156
3,2,car,786,957,496,578,171,82,0.9922156
4,2,car,786,957,496,578,171,82,0.9922156
5,2,car,786,957,496,578,171,82,0.9922156
6,2,car,786,957,496,578,171,82,0.9922156
0,2,car,786,957,496,578,171,82,0.990878
7,2,car,786,957,496,578,171,82,0.9922156
0,2,car,786,957,496,579,171,83,0.99074656
1,2,car,786,957,496,578,171,82,0.990878
8,2,car,786,957,496,578,171,82,0.9922156
1,2,car,786,957,496,579,171,83,0.99074656
2,2,car,786,957,496,578,171,82,0.990878
9,2,car,786,957,496,578,171,82,0.9922156
0,2,car,787,958,496,579,171,83,0.9902427
2,2,car,786,957,496,579,171,83,0.99074656
3,2,car,786,957,496,578,171,82,0.990878
10,2,car,786,957,496,578,171,82,0.9922156
1,2,car,787,958,496,579,171,83,0.9902427
3,2,car,786,957,496,579,171,83,0.99074656
4,2,car,786,957,496,578,171,82,0.990878
11,2,car,786,957,496,578,171,82,0.9922156
2,2,car,787,958,496,579,171,83,0.9902427
4,2,car,786,957,496,579,171,83,0.99074656
5,2,car,786,957,496,578,171,82,0.990878
12,2,car,786,957,496,578,171,82,0.9922156
3,2,car,787,958,496,579,171,83,0.9902427
5,2,car,786,957,496,579,171,83,0.99074656
6,2,car,786,957,496,578,171,82,0.990878
13,2,car,786,957,496,578,171,82,0.9922156
4,2,car,787,958,496,579,171,83,0.9902427
6,2,car,786,957,496,579,171,83,0.99074656
7,2,car,786,957,496,578,171,82,0.990878
14,2,car,786,957,496,578,171,82,0.9922156
5,2,car,787,958,496,579,171,83,0.9902427
7,2,car,786,957,496,579,171,83,0.99074656
8,2,car,786,957,496,578,171,82,0.990878
15,2,car,786,957,496,578,171,82,0.9922156
6,2,car,787,958,496,579,171,83,0.9902427
8,2,car,786,957,496,579,171,83,0.99074656
9,2,car,786,957,496,578,171,82,0.990878
16,2,car,786,957,496,578,171,82,0.9922156
