,cid,label,left,right,top,bottom,width,height,score
0,2,car,645,900,481,616,255,135,0.96726334
1,2,car,645,900,481,616,255,135,0.96726334
2,2,car,645,900,481,616,255,135,0.96726334
3,2,car,645,900,481,616,255,135,0.96726334
4,2,car,645,900,481,616,255,135,0.96726334
5,2,car,645,900,481,616,255,135,0.96726334
6,2,car,645,900,481,616,255,135,0.96726334
7,2,car,645,900,481,616,255,135,0.96726334
0,2,car,643,898,482,617,255,135,0.97488546
8,2,car,645,900,481,616,255,135,0.96726334
1,2,car,643,898,482,617,255,135,0.97488546
9,2,car,645,900,481,616,255,135,0.96726334
2,2,car,643,898,482,617,255,135,0.97488546
10,2,car,645,900,481,616,255,135,0.96726334
3,2,car,643,898,482,617,255,135,0.97488546
11,2,car,645,900,481,616,255,135,0.96726334
4,2,car,643,898,482,617,255,135,0.97488546
12,2,car,645,900,481,616,255,135,0.96726334
5,2,car,643,898,482,617,255,135,0.97488546
13,2,car,645,900,481,616,255,135,0.96726334
6,2,car,643,898,482,617,255,135,0.97488546
14,2,car,645,900,481,616,255,135,0.96726334
7,2,car,643,898,482,617,255,135,0.97488546
15,2,car,645,900,481,616,255,135,0.96726334
8,2,car,643,898,482,617,255,135,0.97488546
16,2,car,645,900,481,616,255,135,0.96726334
9,2,car,643,898,482,617,255,135,0.97488546
17,2,car,645,900,481,616,255,135,0.96726334
10,2,car,643,898,482,617,255,135,0.97488546
18,2,car,645,900,481,616,255,135,0.96726334
11,2,car,643,898,482,617,255,135,0.97488546
19,2,car,645,900,481,616,255,135,0.96726334
12,2,car,643,898,482,617,255,135,0.97488546
20,2,car,645,900,481,616,255,135,0.96726334
13,2,car,643,898,482,617,255,135,0.97488546
21,2,car,645,900,481,616,255,135,0.96726334
14,2,car,643,898,482,617,255,135,0.97488546
22,2,car,645,900,481,616,255,135,0.96726334
15,2,car,643,898,482,617,255,135,0.97488546
23,2,car,645,900,481,616,255,135,0.96726334
16,2,car,643,898,482,617,255,135,0.97488546
24,2,car,645,900,481,616,255,135,0.96726334
17,2,car,643,898,482,617,255,135,0.97488546
25,2,car,645,900,481,616,255,135,0.96726334
18,2,car,643,898,482,617,255,135,0.97488546
26,2,car,645,900,481,616,255,135,0.96726334
19,2,car,643,898,482,617,255,135,0.97488546
27,2,car,645,900,481,616,255,135,0.96726334
20,2,car,643,898,482,617,255,135,0.97488546
28,2,car,645,900,481,616,255,135,0.96726334
21,2,car,643,898,482,617,255,135,0.97488546
29,2,car,645,900,481,616,255,135,0.96726334
22,2,car,643,898,482,617,255,135,0.97488546
30,2,car,645,900,481,616,255,135,0.96726334
23,2,car,643,898,482,617,255,135,0.97488546
31,2,car,645,900,481,616,255,135,0.96726334
24,2,car,643,898,482,617,255,135,0.97488546
32,2,car,645,900,481,616,255,135,0.96726334
25,2,car,643,898,482,617,255,135,0.97488546
33,2,car,645,900,481,616,255,135,0.96726334
26,2,car,643,898,482,617,255,135,0.97488546
34,2,car,645,900,481,616,255,135,0.96726334
27,2,car,643,898,482,617,255,135,0.97488546
35,2,car,645,900,481,616,255,135,0.96726334
28,2,car,643,898,482,617,255,135,0.97488546
36,2,car,645,900,481,616,255,135,0.96726334
29,2,car,643,898,482,617,255,135,0.97488546
37,2,car,645,900,481,616,255,135,0.96726334
30,2,car,643,898,482,617,255,135,0.97488546
38,2,car,645,900,481,616,255,135,0.96726334
31,2,car,643,898,482,617,255,135,0.97488546
39,2,car,645,900,481,616,255,135,0.96726334
32,2,car,643,898,482,617,255,135,0.97488546
40,2,car,645,900,481,616,255,135,0.96726334
33,2,car,643,898,482,617,255,135,0.97488546
41,2,car,645,900,481,616,255,135,0.96726334
34,2,car,643,898,482,617,255,135,0.97488546
42,2,car,645,900,481,616,255,135,0.96726334
35,2,car,643,898,482,617,255,135,0.97488546
43,2,car,645,900,481,616,255,135,0.96726334
36,2,car,643,898,482,617,255,135,0.97488546
44,2,car,645,900,481,616,255,135,0.96726334
37,2,car,643,898,482,617,255,135,0.97488546
45,2,car,645,900,481,616,255,135,0.96726334
38,2,car,643,898,482,617,255,135,0.97488546
46,2,car,645,900,481,616,255,135,0.96726334
39,2,car,643,898,482,617,255,135,0.97488546
47,2,car,645,900,481,616,255,135,0.96726334
40,2,car,643,898,482,617,255,135,0.97488546
48,2,car,645,900,481,616,255,135,0.96726334
41,2,car,643,898,482,617,255,135,0.97488546
49,2,car,645,900,481,616,255,135,0.96726334
42,2,car,643,898,482,617,255,135,0.97488546
50,2,car,645,900,481,616,255,135,0.96726334
43,2,car,643,898,482,617,255,135,0.97488546
51,2,car,645,900,481,616,255,135,0.96726334
44,2,car,643,898,482,617,255,135,0.97488546
52,2,car,645,900,481,616,255,135,0.96726334
45,2,car,643,898,482,617,255,135,0.97488546
53,2,car,645,900,481,616,255,135,0.96726334
46,2,car,643,898,482,617,255,135,0.97488546
54,2,car,645,900,481,616,255,135,0.96726334
47,2,car,643,898,482,617,255,135,0.97488546
55,2,car,645,900,481,616,255,135,0.96726334
48,2,car,643,898,482,617,255,135,0.97488546
56,2,car,645,900,481,616,255,135,0.96726334
49,2,car,643,898,482,617,255,135,0.97488546
57,2,car,645,900,481,616,255,135,0.96726334
50,2,car,643,898,482,617,255,135,0.97488546
58,2,car,645,900,481,616,255,135,0.96726334
51,2,car,643,898,482,617,255,135,0.97488546
59,2,car,645,900,481,616,255,135,0.96726334
52,2,car,643,898,482,617,255,135,0.97488546
60,2,car,645,900,481,616,255,135,0.96726334
53,2,car,643,898,482,617,255,135,0.97488546
61,2,car,645,900,481,616,255,135,0.96726334
54,2,car,643,898,482,617,255,135,0.97488546
62,2,car,645,900,481,616,255,135,0.96726334
55,2,car,643,898,482,617,255,135,0.97488546
63,2,car,645,900,481,616,255,135,0.96726334
56,2,car,643,898,482,617,255,135,0.97488546
64,2,car,645,900,481,616,255,135,0.96726334
0,2,car,644,899,483,617,255,134,0.97516835
1,2,car,644,899,483,617,255,134,0.97516835
2,2,car,644,899,483,617,255,134,0.97516835
3,2,car,644,899,483,617,255,134,0.97516835
4,2,car,644,899,483,617,255,134,0.97516835
5,2,car,644,899,483,617,255,134,0.97516835
6,2,car,644,899,483,617,255,134,0.97516835
7,2,car,644,899,483,617,255,134,0.97516835
8,2,car,644,899,483,617,255,134,0.97516835
9,2,car,644,899,483,617,255,134,0.97516835
10,2,car,644,899,483,617,255,134,0.97516835
11,2,car,644,899,483,617,255,134,0.97516835
12,2,car,644,899,483,617,255,134,0.97516835
13,2,car,644,899,483,617,255,134,0.97516835
14,2,car,644,899,483,617,255,134,0.97516835
15,2,car,644,899,483,617,255,134,0.97516835
0,2,car,644,899,483,617,255,134,0.9724759
16,2,car,644,899,483,617,255,134,0.97516835
1,2,car,644,899,483,617,255,134,0.9724759
17,2,car,644,899,483,617,255,134,0.97516835
2,2,car,644,899,483,617,255,134,0.9724759
18,2,car,644,899,483,617,255,134,0.97516835
3,2,car,644,899,483,617,255,134,0.9724759
19,2,car,644,899,483,617,255,134,0.97516835
4,2,car,644,899,483,617,255,134,0.9724759
20,2,car,644,899,483,617,255,134,0.97516835
5,2,car,644,899,483,617,255,134,0.9724759
21,2,car,644,899,483,617,255,134,0.97516835
6,2,car,644,899,483,617,255,134,0.9724759
22,2,car,644,899,483,617,255,134,0.97516835
7,2,car,644,899,483,617,255,134,0.9724759
23,2,car,644,899,483,617,255,134,0.97516835
8,2,car,644,899,483,617,255,134,0.9724759
24,2,car,644,899,483,617,255,134,0.97516835
9,2,car,644,899,483,617,255,134,0.9724759
25,2,car,644,899,483,617,255,134,0.97516835
10,2,car,644,899,483,617,255,134,0.9724759
26,2,car,644,899,483,617,255,134,0.97516835
