,cid,label,left,right,top,bottom,width,height,score
0,2,car,911,1123,500,573,212,73,0.95624083
1,2,car,911,1123,500,573,212,73,0.95624083
2,2,car,911,1123,500,573,212,73,0.95624083
3,2,car,911,1123,500,573,212,73,0.95624083
0,2,car,912,1124,499,573,212,74,0.9575979
4,2,car,911,1123,500,573,212,73,0.95624083
1,2,car,912,1124,499,573,212,74,0.9575979
5,2,car,911,1123,500,573,212,73,0.95624083
2,2,car,912,1124,499,573,212,74,0.9575979
6,2,car,911,1123,500,573,212,73,0.95624083
3,2,car,912,1124,499,573,212,74,0.9575979
7,2,car,911,1123,500,573,212,73,0.95624083
4,2,car,912,1124,499,573,212,74,0.9575979
8,2,car,911,1123,500,573,212,73,0.95624083
5,2,car,912,1124,499,573,212,74,0.9575979
9,2,car,911,1123,500,573,212,73,0.95624083
6,2,car,912,1124,499,573,212,74,0.9575979
10,2,car,911,1123,500,573,212,73,0.95624083
7,2,car,912,1124,499,573,212,74,0.9575979
11,2,car,911,1123,500,573,212,73,0.95624083
8,2,car,912,1124,499,573,212,74,0.9575979
12,2,car,911,1123,500,573,212,73,0.95624083
9,2,car,912,1124,499,573,212,74,0.9575979
13,2,car,911,1123,500,573,212,73,0.95624083
10,2,car,912,1124,499,573,212,74,0.9575979
14,2,car,911,1123,500,573,212,73,0.95624083
11,2,car,912,1124,499,573,212,74,0.9575979
15,2,car,911,1123,500,573,212,73,0.95624083
12,2,car,912,1124,499,573,212,74,0.9575979
16,2,car,911,1123,500,573,212,73,0.95624083
13,2,car,912,1124,499,573,212,74,0.9575979
17,2,car,911,1123,500,573,212,73,0.95624083
14,2,car,912,1124,499,573,212,74,0.9575979
18,2,car,911,1123,500,573,212,73,0.95624083
15,2,car,912,1124,499,573,212,74,0.9575979
19,2,car,911,1123,500,573,212,73,0.95624083
16,2,car,912,1124,499,573,212,74,0.9575979
20,2,car,911,1123,500,573,212,73,0.95624083
17,2,car,912,1124,499,573,212,74,0.9575979
21,2,car,911,1123,500,573,212,73,0.95624083
18,2,car,912,1124,499,573,212,74,0.9575979
22,2,car,911,1123,500,573,212,73,0.95624083
19,2,car,912,1124,499,573,212,74,0.9575979
23,2,car,911,1123,500,573,212,73,0.95624083
20,2,car,912,1124,499,573,212,74,0.9575979
24,2,car,911,1123,500,573,212,73,0.95624083
21,2,car,912,1124,499,573,212,74,0.9575979
25,2,car,911,1123,500,573,212,73,0.95624083
22,2,car,912,1124,499,573,212,74,0.9575979
26,2,car,911,1123,500,573,212,73,0.95624083
0,2,car,911,1123,500,573,212,73,0.9671752
23,2,car,912,1124,499,573,212,74,0.9575979
27,2,car,911,1123,500,573,212,73,0.95624083
1,2,car,911,1123,500,573,212,73,0.9671752
24,2,car,912,1124,499,573,212,74,0.9575979
28,2,car,911,1123,500,573,212,73,0.95624083
2,2,car,911,1123,500,573,212,73,0.9671752
25,2,car,912,1124,499,573,212,74,0.9575979
29,2,car,911,1123,500,573,212,73,0.95624083
3,2,car,911,1123,500,573,212,73,0.9671752
26,2,car,912,1124,499,573,212,74,0.9575979
30,2,car,911,1123,500,573,212,73,0.95624083
4,2,car,911,1123,500,573,212,73,0.9671752
27,2,car,912,1124,499,573,212,74,0.9575979
31,2,car,911,1123,500,573,212,73,0.95624083
5,2,car,911,1123,500,573,212,73,0.9671752
28,2,car,912,1124,499,573,212,74,0.9575979
32,2,car,911,1123,500,573,212,73,0.95624083
6,2,car,911,1123,500,573,212,73,0.9671752
29,2,car,912,1124,499,573,212,74,0.9575979
33,2,car,911,1123,500,573,212,73,0.95624083
7,2,car,911,1123,500,573,212,73,0.9671752
30,2,car,912,1124,499,573,212,74,0.9575979
34,2,car,911,1123,500,573,212,73,0.95624083
8,2,car,911,1123,500,573,212,73,0.9671752
31,2,car,912,1124,499,573,212,74,0.9575979
35,2,car,911,1123,500,573,212,73,0.95624083
9,2,car,911,1123,500,573,212,73,0.9671752
32,2,car,912,1124,499,573,212,74,0.9575979
36,2,car,911,1123,500,573,212,73,0.95624083
0,2,car,912,1123,499,573,211,74,0.96234393
1,2,car,912,1123,499,573,211,74,0.96234393
2,2,car,912,1123,499,573,211,74,0.96234393
3,2,car,912,1123,499,573,211,74,0.96234393
0,2,car,912,1123,499,574,211,75,0.9501788
4,2,car,912,1123,499,573,211,74,0.96234393
1,2,car,912,1123,499,574,211,75,0.9501788
5,2,car,912,1123,499,573,211,74,0.96234393
2,2,car,912,1123,499,574,211,75,0.9501788
6,2,car,912,1123,499,573,211,74,0.96234393
3,2,car,912,1123,499,574,211,75,0.9501788
7,2,car,912,1123,499,573,211,74,0.96234393
4,2,car,912,1123,499,574,211,75,0.9501788
8,2,car,912,1123,499,573,211,74,0.96234393
5,2,car,912,1123,499,574,211,75,0.9501788
9,2,car,912,1123,499,573,211,74,0.96234393
6,2,car,912,1123,499,574,211,75,0.9501788
10,2,car,912,1123,499,573,211,74,0.96234393
7,2,car,912,1123,499,574,211,75,0.9501788
11,2,car,912,1123,499,573,211,74,0.96234393
8,2,car,912,1123,499,574,211,75,0.9501788
12,2,car,912,1123,499,573,211,74,0.96234393
