,cid,label,left,right,top,bottom,width,height,score
0,2,car,938,1118,495,574,180,79,0.9120516
1,2,car,938,1118,495,574,180,79,0.9120516
2,2,car,938,1118,495,574,180,79,0.9120516
3,2,car,938,1118,495,574,180,79,0.9120516
4,2,car,938,1118,495,574,180,79,0.9120516
5,2,car,938,1118,495,574,180,79,0.9120516
6,2,car,938,1118,495,574,180,79,0.9120516
7,2,car,938,1118,495,574,180,79,0.9120516
8,2,car,938,1118,495,574,180,79,0.9120516
9,2,car,938,1118,495,574,180,79,0.9120516
10,2,car,938,1118,495,574,180,79,0.9120516
11,2,car,938,1118,495,574,180,79,0.9120516
12,2,car,938,1118,495,574,180,79,0.9120516
13,2,car,938,1118,495,574,180,79,0.9120516
14,2,car,938,1118,495,574,180,79,0.9120516
15,2,car,938,1118,495,574,180,79,0.9120516
16,2,car,938,1118,495,574,180,79,0.9120516
17,2,car,938,1118,495,574,180,79,0.9120516
0,2,car,939,1118,496,573,179,77,0.91994655
1,2,car,939,1118,496,573,179,77,0.91994655
0,2,car,939,1118,496,573,179,77,0.85206467
2,2,car,939,1118,496,573,179,77,0.91994655
1,2,car,939,1118,496,573,179,77,0.85206467
3,2,car,939,1118,496,573,179,77,0.91994655
2,2,car,939,1118,496,573,179,77,0.85206467
4,2,car,939,1118,496,573,179,77,0.91994655
3,2,car,939,1118,496,573,179,77,0.85206467
5,2,car,939,1118,496,573,179,77,0.91994655
4,2,car,939,1118,496,573,179,77,0.85206467
6,2,car,939,1118,496,573,179,77,0.91994655
0,2,car,939,1118,496,573,179,77,0.90194476
5,2,car,939,1118,496,573,179,77,0.85206467
7,2,car,939,1118,496,573,179,77,0.91994655
1,2,car,939,1118,496,573,179,77,0.90194476
6,2,car,939,1118,496,573,179,77,0.85206467
8,2,car,939,1118,496,573,179,77,0.91994655
2,2,car,939,1118,496,573,179,77,0.90194476
7,2,car,939,1118,496,573,179,77,0.85206467
9,2,car,939,1118,496,573,179,77,0.91994655
0,2,car,939,1117,497,573,178,76,0.8690852
1,2,car,939,1117,497,573,178,76,0.8690852
0,2,car,939,1117,495,573,178,78,0.8789183
2,2,car,939,1117,497,573,178,76,0.8690852
1,2,car,939,1117,495,573,178,78,0.8789183
3,2,car,939,1117,497,573,178,76,0.8690852
0,2,car,939,1117,496,572,178,76,0.90609574
2,2,car,939,1117,495,573,178,78,0.8789183
4,2,car,939,1117,497,573,178,76,0.8690852
0,2,car,939,1117,495,573,178,78,0.8847281
1,2,car,939,1117,496,572,178,76,0.90609574
3,2,car,939,1117,495,573,178,78,0.8789183
5,2,car,939,1117,497,573,178,76,0.8690852
1,2,car,939,1117,495,573,178,78,0.8847281
2,2,car,939,1117,496,572,178,76,0.90609574
4,2,car,939,1117,495,573,178,78,0.8789183
6,2,car,939,1117,497,573,178,76,0.8690852
2,2,car,939,1117,495,573,178,78,0.8847281
3,2,car,939,1117,496,572,178,76,0.90609574
5,2,car,939,1117,495,573,178,78,0.8789183
7,2,car,939,1117,497,573,178,76,0.8690852
3,2,car,939,1117,495,573,178,78,0.8847281
4,2,car,939,1117,496,572,178,76,0.90609574
6,2,car,939,1117,495,573,178,78,0.8789183
8,2,car,939,1117,497,573,178,76,0.8690852
4,2,car,939,1117,495,573,178,78,0.8847281
5,2,car,939,1117,496,572,178,76,0.90609574
7,2,car,939,1117,495,573,178,78,0.8789183
9,2,car,939,1117,497,573,178,76,0.8690852
0,2,car,939,1117,497,574,178,77,0.89332473
5,2,car,939,1117,495,573,178,78,0.8847281
6,2,car,939,1117,496,572,178,76,0.90609574
8,2,car,939,1117,495,573,178,78,0.8789183
10,2,car,939,1117,497,573,178,76,0.8690852
1,2,car,939,1117,497,574,178,77,0.89332473
6,2,car,939,1117,495,573,178,78,0.8847281
7,2,car,939,1117,496,572,178,76,0.90609574
9,2,car,939,1117,495,573,178,78,0.8789183
11,2,car,939,1117,497,573,178,76,0.8690852
2,2,car,939,1117,497,574,178,77,0.89332473
7,2,car,939,1117,495,573,178,78,0.8847281
8,2,car,939,1117,496,572,178,76,0.90609574
10,2,car,939,1117,495,573,178,78,0.8789183
12,2,car,939,1117,497,573,178,76,0.8690852
3,2,car,939,1117,497,574,178,77,0.89332473
8,2,car,939,1117,495,573,178,78,0.8847281
9,2,car,939,1117,496,572,178,76,0.90609574
11,2,car,939,1117,495,573,178,78,0.8789183
13,2,car,939,1117,497,573,178,76,0.8690852
0,2,car,939,1117,495,573,178,78,0.87480116
4,2,car,939,1117,497,574,178,77,0.89332473
9,2,car,939,1117,495,573,178,78,0.8847281
10,2,car,939,1117,496,572,178,76,0.90609574
12,2,car,939,1117,495,573,178,78,0.8789183
14,2,car,939,1117,497,573,178,76,0.8690852
1,2,car,939,1117,495,573,178,78,0.87480116
5,2,car,939,1117,497,574,178,77,0.89332473
10,2,car,939,1117,495,573,178,78,0.8847281
11,2,car,939,1117,496,572,178,76,0.90609574
13,2,car,939,1117,495,573,178,78,0.8789183
15,2,car,939,1117,497,573,178,76,0.8690852
