,cid,label,left,right,top,bottom,width,height,score
0,2,car,745,872,529,600,127,71,0.7948551
1,2,car,745,872,529,600,127,71,0.7948551
2,2,car,745,872,529,600,127,71,0.7948551
3,2,car,745,872,529,600,127,71,0.7948551
4,2,car,745,872,529,600,127,71,0.7948551
5,2,car,745,872,529,600,127,71,0.7948551
6,2,car,745,872,529,600,127,71,0.7948551
7,2,car,745,872,529,600,127,71,0.7948551
8,2,car,745,872,529,600,127,71,0.7948551
9,2,car,745,872,529,600,127,71,0.7948551
0,2,car,746,872,529,600,126,71,0.7138966
1,2,car,746,872,529,600,126,71,0.7138966
2,2,car,746,872,529,600,126,71,0.7138966
3,2,car,746,872,529,600,126,71,0.7138966
4,2,car,746,872,529,600,126,71,0.7138966
5,2,car,746,872,529,600,126,71,0.7138966
6,2,car,746,872,529,600,126,71,0.7138966
7,2,car,746,872,529,600,126,71,0.7138966
8,2,car,746,872,529,600,126,71,0.7138966
9,2,car,746,872,529,600,126,71,0.7138966
0,2,car,745,871,529,599,126,70,0.72301984
10,2,car,746,872,529,600,126,71,0.7138966
1,2,car,745,871,529,599,126,70,0.72301984
11,2,car,746,872,529,600,126,71,0.7138966
2,2,car,745,871,529,599,126,70,0.72301984
12,2,car,746,872,529,600,126,71,0.7138966
3,2,car,745,871,529,599,126,70,0.72301984
13,2,car,746,872,529,600,126,71,0.7138966
4,2,car,745,871,529,599,126,70,0.72301984
14,2,car,746,872,529,600,126,71,0.7138966
5,2,car,745,871,529,599,126,70,0.72301984
15,2,car,746,872,529,600,126,71,0.7138966
6,2,car,745,871,529,599,126,70,0.72301984
16,2,car,746,872,529,600,126,71,0.7138966
7,2,car,745,871,529,599,126,70,0.72301984
17,2,car,746,872,529,600,126,71,0.7138966
0,2,car,747,872,529,599,125,70,0.7422133
1,2,car,747,872,529,599,125,70,0.7422133
2,2,car,747,872,529,599,125,70,0.7422133
0,2,car,746,871,529,600,125,71,0.7959476
3,2,car,747,872,529,599,125,70,0.7422133
1,2,car,746,871,529,600,125,71,0.7959476
4,2,car,747,872,529,599,125,70,0.7422133
2,2,car,746,871,529,600,125,71,0.7959476
5,2,car,747,872,529,599,125,70,0.7422133
3,2,car,746,871,529,600,125,71,0.7959476
6,2,car,747,872,529,599,125,70,0.7422133
4,2,car,746,871,529,600,125,71,0.7959476
7,2,car,747,872,529,599,125,70,0.7422133
0,2,car,746,871,529,599,125,70,0.6892258
5,2,car,746,871,529,600,125,71,0.7959476
8,2,car,747,872,529,599,125,70,0.7422133
0,2,car,746,871,529,600,125,71,0.6517005
1,2,car,746,871,529,599,125,70,0.6892258
